ChEMBL ID,Name,Molecular Weight,CX Acidic pKa,CX Basic pKa,Aromatic Rings,Molecular Species,Molecular Formula,Smiles,Inchi Key,Amine Class
CHEMBL155807,,191.27,,10.05,1.0,BASE,C12H17NO,COc1cccc2c1CC[C@@H](N)[C@H]2C,YGCAYFRHABTSHQ-GZMMTYOYSA-N,primary
CHEMBL590331,,217.27,,7.96,1.0,NEUTRAL,C12H15N3O,Cc1ccc2c(c1)N1CCNCC1NC2=O,NJFUCAPBXYJVNU-UHFFFAOYSA-N,secondary
CHEMBL227634,[11C]EPINEPHRINE,182.21,9.69,8.91,1.0,BASE,C9H13NO3,[11CH3]NC[C@H](O)c1ccc(O)c(O)c1,UCTWMZQNUQWSLP-UTDSSMFPSA-N,secondary
CHEMBL131753,,179.23,,8.93,1.0,BASE,C8H13N5,CC1CC=C(c2nnn(C)n2)CN1,MPBNGLHQBREKHS-UHFFFAOYSA-N,secondary
CHEMBL1275658,,181.28,,9.62,0.0,BASE,C11H19NO,NCC1(O)C2CC3CC(C2)CC1C3,KTBCLFLXXIIDQR-UHFFFAOYSA-N,primary
CHEMBL143964,,151.17,13.05,4.39,1.0,NEUTRAL,C6H9N5,CN1C=NC(N)c2[nH]cnc21,ICMSBKUUXMDWAQ-UHFFFAOYSA-N,primary
CHEMBL1289019,,117.15,13.38,9.95,0.0,BASE,C5H11NO2,C[C@@H]1NC[C@H](O)[C@@H]1O,MUXHUWTVFOHVKD-VAYJURFESA-N,secondary
CHEMBL127959,,191.27,,8.88,1.0,BASE,C12H17NO,COc1cccc2c1CCN(C)CC2,MIPZIIZDMHWHQJ-UHFFFAOYSA-N,tertiary
CHEMBL2005668,,141.18,,6.2,0.0,NEUTRAL,C5H11N5,N#CC1CNC(N)NC1N,QMLSMSICNBXNLJ-UHFFFAOYSA-N,primary
CHEMBL146583,,155.2,,10.15,0.0,BASE,C8H13NO2,COC(=O)C1CC2CNC1C2,BQCQFRLCYCZHOD-UHFFFAOYSA-N,secondary
CHEMBL1213402,,219.24,12.52,8.27,0.0,NEUTRAL,C8H17N3O4,NCC/N=C1\N[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,ZLIQDFHJGBHZAQ-JWXFUTCRSA-N,primary
CHEMBL423919,,194.28,,9.06,1.0,BASE,C11H18N2O,CCCCc1cc([C@H]2CCCN2)on1,MFQCOXVRLBULQU-SNVBAGLBSA-N,secondary
CHEMBL134456,,196.29,,8.76,0.0,BASE,C11H20N2O,CCCCO/N=C/[C@H]1CN2CC[C@H]1C2,OSBXROSIPIIMCU-WKRXVSLGSA-N,tertiary
CHEMBL320097,,193.25,,9.23,1.0,BASE,C11H15NO2,N[C@@H](CO)[C@H](O)/C=C/c1ccccc1,KAOAFWORMXLRDR-FQLSZKSXSA-N,primary
CHEMBL18707,,199.34,,9.64,0.0,BASE,C12H25NO,NCC1(O)CCCCCCCCCC1,WTKNITUMWGBQHP-UHFFFAOYSA-N,primary
CHEMBL1086125,,219.24,,4.71,1.0,NEUTRAL,C12H13NO3,O=C1CCN(Cc2ccc3c(c2)OCO3)C1,XRACFKIUODUWIC-UHFFFAOYSA-N,tertiary
CHEMBL97314,,178.24,,9.79,1.0,BASE,C10H14N2O,Cc1cncc(OC[C@H]2CCN2)c1,DEFPVUIYITVQJX-SECBINFHSA-N,secondary
CHEMBL96370,,192.26,,9.79,1.0,BASE,C11H16N2O,CCc1cncc(OC[C@@H]2CCN2)c1,XNSVVRDFPNEOQQ-JTQLQIEISA-N,secondary
CHEMBL609140,,169.27,,9.11,0.0,BASE,C10H19NO,CC(=O)CCC1CCCCN1C,AWNMNBFPEWOINP-UHFFFAOYSA-N,tertiary
CHEMBL334387,,195.26,,8.6,0.0,BASE,C11H17NO2,CC[C@@H]1O[C@@]2(CC1=O)CN1CCC2C1,UCBMMZUQOWFFKQ-CSUXEGHOSA-N,tertiary
CHEMBL1256003,,126.2,,10.07,0.0,BASE,C7H14N2,N[C@H]1CN2CCC1CC2,REUAXQZIRFXQML-ZETCQYMHSA-N,primary
CHEMBL319514,,167.21,,8.38,0.0,NEUTRAL,C8H13N3O,C[C@H](N)C(=O)N1CCC[C@H]1C#N,WOTYLOGRWSPPGZ-BQBZGAKWSA-N,primary
CHEMBL85767,,241.24,13.16,7.93,1.0,NEUTRAL,C11H15NO5,COC(=O)c1cc(C2NCC(O)C2O)oc1C,PWMHDFWOBAXQDM-UHFFFAOYSA-N,secondary
CHEMBL111467,,221.26,12.14,8.21,0.0,NEUTRAL,C11H15N3O2,O=C1CNC(=O)N1CC#CCN1CCCC1,KKKHJOFUUPJCNK-UHFFFAOYSA-N,tertiary
CHEMBL91390,,193.25,,9.46,1.0,BASE,C10H15N3O,Cc1noc([C@@H]2CN3CCC[C@@H]2C3)n1,JGHBDPNRNBBJPC-RKDXNWHRSA-N,tertiary
CHEMBL30625,,169.18,9.9,8.99,1.0,BASE,C8H11NO3,NCCc1cc(O)c(O)c(O)c1,LCAINUZZHIZKKS-UHFFFAOYSA-N,primary
CHEMBL165719,,132.12,8.21,7.32,0.0,NEUTRAL,C4H8N2O3,N[C@H]1C(=O)N(O)C[C@@H]1O,VGRRTBHWJUGFGT-STHAYSLISA-N,primary
CHEMBL2370619,,145.16,12.67,7.84,0.0,NEUTRAL,C5H11N3O2,C[C@H](NC(=O)CN)C(N)=O,NPNYFZGREWPGNI-VKHMYHEASA-N,primary
CHEMBL12323,,165.2,,7.7,1.0,NEUTRAL,C8H11N3O,CN1CCC=C(c2ncno2)C1,BFGVPUWQBVSURY-UHFFFAOYSA-N,tertiary
CHEMBL56939,,202.25,12.7,8.43,0.0,NEUTRAL,C9H18N2O3,COC(=O)CNC(=O)[C@@H](N)CC(C)C,QWZYDRRCPIDYNS-ZETCQYMHSA-N,primary
CHEMBL6224,,159.23,,9.59,1.0,BASE,C11H13N,C1=C(c2ccccc2)CCNC1,OMPXTQYWYRWWPH-UHFFFAOYSA-N,secondary
CHEMBL436184,,192.22,10.66,2.21,0.0,NEUTRAL,C9H12N4O,CC1=CN(C)C2=NC(N)NC(=O)C2=C1,BVYZVVHRQPDCLG-UHFFFAOYSA-N,primary
CHEMBL224829,,188.27,,9.14,1.0,BASE,C12H16N2,c1cc2c(cn1)[C@@H]1NCCC[C@@H]1CC2,VLKCQEMHQOKQMZ-ZYHUDNBSSA-N,secondary
CHEMBL10351,,150.18,,8.53,1.0,BASE,C8H10N2O,c1cncc(OC2CNC2)c1,QTFWLMMAUAFUMN-UHFFFAOYSA-N,secondary
CHEMBL173268,,235.29,12.74,9.26,2.0,BASE,C12H17N3O2,CN(C)CCCOc1cc(-c2ccoc2)[nH]n1,FCXVQRRWLWMAFP-UHFFFAOYSA-N,tertiary
CHEMBL3247439,,181.24,10.23,9.45,1.0,BASE,C10H15NO2,Cc1cc(O)c(CC(C)N)cc1O,ISJCIACBPBDNKH-UHFFFAOYSA-N,primary
CHEMBL2021577,,155.24,,11.01,0.0,BASE,C9H17NO,CCOC[C@H]1[C@@H]2CNC[C@@]21C,YUSAYELUMYRKMP-CIUDSAMLSA-N,secondary
CHEMBL572025,,158.29,,10.51,0.0,BASE,C9H22N2,NCCCCCCCCCN,SXJVFQLYZSNZBT-UHFFFAOYSA-N,primary
CHEMBL203959,,147.17,12.93,8.62,0.0,BASE,C6H13NO3,C[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,VYOCYWDJTQRZLC-DPYQTVNSSA-N,secondary
CHEMBL77533,,224.3,,8.18,0.0,NEUTRAL,C12H20N2O2,CCOC(=O)N(C)CC#CCN1CCCC1,YMJHGJKFNKBATQ-UHFFFAOYSA-N,tertiary
CHEMBL24391,,189.3,,9.96,0.0,BASE,C10H23NO2,CC(C)OCC(O)CNC(C)(C)C,BNORZPDJSZCUEC-UHFFFAOYSA-N,secondary
CHEMBL130625,,165.2,,8.85,1.0,BASE,C7H11N5,Cn1nnc(C2=CCCNC2)n1,LOCLBTCANXTQMC-UHFFFAOYSA-N,secondary
CHEMBL1672876,,246.27,13.07,6.8,1.0,NEUTRAL,C11H14N6O,CN1CCN(c2nc(C(N)=O)cnc2C#N)CC1,LGGMXYFMTHTIBK-UHFFFAOYSA-N,tertiary
CHEMBL511955,,309.32,12.15,7.99,0.0,NEUTRAL,C12H23NO8,C[C@@H]1O[C@@H](O[C@@H]2CN[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,BOJKLBLBZWNQBZ-MVIFXYBVSA-N,secondary
CHEMBL434607,,192.26,,8.38,1.0,NEUTRAL,C11H16N2O,CN1C[C@H](CO)C[C@H]1c1cccnc1,PDUFHVSTSKCGDQ-KOLCDFICSA-N,tertiary
CHEMBL327441,,202.26,,8.58,2.0,BASE,C12H14N2O,CN1CCC[C@@H]1c1cc2ncccc2o1,BJFLPKJLIFUESE-SNVBAGLBSA-N,tertiary
CHEMBL339175,,192.27,,8.95,1.0,BASE,C10H16N4,CCCn1ncc(C2=CCCNC2)n1,ABVGWLAAGJYZDT-UHFFFAOYSA-N,secondary
CHEMBL464490,,189.21,12.89,8.96,0.0,BASE,C8H15NO4,O[C@H]1[C@H](O)[C@H](O)CN2CC[C@H](O)[C@H]12,JDVVGAQPNNXQDW-SLBCVNJHSA-N,tertiary
CHEMBL124682,,271.27,10.08,9.34,1.0,BASE,C11H17N3O5,Cc1cn([C@@H]2O[C@H](CO)[C@@H](CN)[C@H]2O)c(=O)[nH]c1=O,JYDMCTQCWURNLL-FDDDBJFASA-N,primary
CHEMBL51970,,159.23,,7.39,0.0,NEUTRAL,C8H17NO2,CCOC(=O)[C@@H](N)CC(C)C,QIGLJVBIRIXQRN-ZETCQYMHSA-N,primary
CHEMBL604198,,310.31,12.45,9.61,2.0,BASE,C12H18N6O4,NCCNc1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,KGERTJGAHOWBMY-PUXKXDTASA-N,primary
CHEMBL4586014,,279.3,13.21,9.3,2.0,BASE,C12H17N5O3,Nc1ncnc2c(C[C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,QIGOFLTZTAXOMN-HLQDMEJYSA-N,secondary
CHEMBL60022,,219.24,9.66,8.08,1.0,NEUTRAL,C11H13N3O2,O=C1Nc2ccc(O)cc2N2CCNCC12,PSAQYFDWGPHSKU-UHFFFAOYSA-N,secondary
CHEMBL13559,VUF-5296,123.16,,9.41,1.0,BASE,C6H9N3,N[C@@H]1C[C@H]1c1c[nH]cn1,OWWNABDDYQLERE-RFZPGFLSSA-N,primary
CHEMBL299383,,161.2,,9.19,1.0,BASE,C10H11NO,N[C@@H]1CC2O[C@@H]1c1ccccc12,MCWCHERVDTUAFD-RCAUJQPQSA-N,primary
CHEMBL305135,,137.19,,10.05,1.0,BASE,C7H11N3,NC[C@@H]1C[C@@H]1c1c[nH]cn1,LMFNLINKCDGRTE-WDSKDSINSA-N,primary
CHEMBL12704,,139.2,13.5,8.87,1.0,BASE,C7H13N3,CN(C)CCc1cnc[nH]1,ZJDIMSMQXMWMCF-UHFFFAOYSA-N,tertiary
CHEMBL6737,,195.26,,9.91,1.0,BASE,C11H17NO2,COc1ccc(OC)c(C[C@@H](C)N)c1,LATVFYDIBMDBSY-MRVPVSSYSA-N,primary
CHEMBL105062,,264.29,,6.5,2.0,NEUTRAL,C11H16N6O2,COC(=O)CN(C)CCn1cnc2c(N)ncnc21,YTKGTZPMDYGDAE-UHFFFAOYSA-N,tertiary
CHEMBL1684160,,235.29,,6.82,1.0,NEUTRAL,C12H17N3O2,CC(C)[C@H](N)C(=O)O/N=C(\N)c1ccccc1,ZDTWUPKDGKQUBL-JTQLQIEISA-N,primary
CHEMBL30344,AMIFLAMINE,192.31,,10.1,1.0,BASE,C12H20N2,Cc1cc(N(C)C)ccc1CC(C)N,HFQMYSHATTXRTC-UHFFFAOYSA-N,primary
CHEMBL4456536,,240.27,12.04,9.12,1.0,BASE,C9H16N6O2,NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NN,BNGHRGOAYYNAPW-ZETCQYMHSA-N,primary
CHEMBL103331,,225.29,,9.89,1.0,BASE,C12H19NO3,COc1cc(CC(C)N)c(OC)c(OC)c1,MJIBJXKJBRLSQA-UHFFFAOYSA-N,primary
CHEMBL111361,,167.21,10.2,9.51,1.0,BASE,C9H13NO2,COc1ccc(O)cc1CCN,TUYQTLFSASJJSG-UHFFFAOYSA-N,primary
CHEMBL165462,,176.26,,8.9,1.0,BASE,C11H16N2,Cc1ccc(N2CCNCC2)cc1,ONEYFZXGNFNRJH-UHFFFAOYSA-N,secondary
CHEMBL3621564,,257.25,9.98,8.77,1.0,BASE,C10H15N3O5,Cc1cn([C@@H]2O[C@H](CN)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,YBBIIOBCZJDIEH-JXOAFFINSA-N,primary
CHEMBL13795,VUF-5297,123.16,,9.41,1.0,BASE,C6H9N3,N[C@H]1C[C@@H]1c1c[nH]cn1,OWWNABDDYQLERE-WHFBIAKZSA-N,primary
CHEMBL5177623,,140.19,11.48,8.97,0.0,BASE,C7H12N2O,O/N=C1\CC2CCN(C1)C2,BXHDEBACZUNFLV-BQYQJAHWSA-N,tertiary
CHEMBL108555,,132.17,13.69,9.28,0.0,BASE,C4H12N4O,NCCCN/C(N)=N/O,HYBLXYGPQAIGPY-UHFFFAOYSA-N,primary
CHEMBL1161038,,193.2,12.6,8.8,0.0,BASE,C7H15NO5,NC[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CGHLMFMBMIQDFZ-PJEQPVAWSA-N,primary
CHEMBL3681857,,188.27,,12.55,0.0,BASE,C8H20N4O,COCCNC(=N)NCCCCN,SJQJFADASWPDIQ-UHFFFAOYSA-N,primary
CHEMBL309428,,176.26,,10.63,1.0,BASE,C11H16N2,c1ccc(NC[C@@H]2CCCN2)cc1,MCHWKJRTMPIHRA-NSHDSACASA-N,secondary
CHEMBL254348,GRAMINE,174.25,,8.99,2.0,BASE,C11H14N2,CN(C)Cc1c[nH]c2ccccc12,OCDGBSUVYYVKQZ-UHFFFAOYSA-N,tertiary
CHEMBL69152,,147.17,12.93,8.62,0.0,BASE,C6H13NO3,C[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,VYOCYWDJTQRZLC-KVTDHHQDSA-N,secondary
CHEMBL302376,,266.26,12.47,8.8,2.0,BASE,C10H14N6O3,NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,GVSGUDGNTHCZHI-KQYNXXCUSA-N,primary
CHEMBL320279,,165.2,12.63,9.43,1.0,BASE,C8H11N3O,NC[C@@H]1C=C[C@H](c2c[nH]cn2)O1,DCDBUDNURLZBED-POYBYMJQSA-N,primary
CHEMBL278137,,183.29,,10.23,0.0,BASE,C11H21NO,OC1CCCCC1N1CCCCC1,UXCABTUQGBBPPF-UHFFFAOYSA-N,tertiary
CHEMBL5195673,,179.17,11.73,8.23,0.0,NEUTRAL,C6H13NO5,NC1C(O)OC(CO)[C@@H](O)[C@@H]1O,MSWZFWKMSRAUBD-BKAHITNQSA-N,primary
CHEMBL441227,,184.28,,8.19,0.0,NEUTRAL,C10H20N2O,CCCCC(N)C(=O)CNC1CC1,RRBXQUJIDMTEET-UHFFFAOYSA-N,primary
CHEMBL3622606,,171.24,,8.62,0.0,BASE,C8H17N3O,CN(C)C(=O)N1CCCNCC1,JSFINTBEXKFGPP-UHFFFAOYSA-N,secondary
CHEMBL1214195,,186.26,,9.62,2.0,BASE,C12H14N2,NCCNc1cccc2ccccc12,NULAJYZBOLVQPQ-UHFFFAOYSA-N,primary
CHEMBL358576,,192.26,,7.62,1.0,NEUTRAL,C11H16N2O,Cc1cc(/C=C2/CCCN(C)C2)on1,LQUSTAUNMBBKDY-YFHOEESVSA-N,tertiary
CHEMBL4099979,,223.32,,8.68,1.0,BASE,C11H21N5,CCNc1cc(C)nc(NCCN(C)C)n1,DPRAGFWPHVGUPL-UHFFFAOYSA-N,tertiary
CHEMBL2372918,,256.31,12.36,9.5,0.0,BASE,C11H20N4O3,CC[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,SUPJOHSDACPCNN-YUMQZZPRSA-N,secondary
CHEMBL261634,IMINORIBITOL,133.15,13.32,9.36,0.0,BASE,C5H11NO3,OC[C@H]1NC[C@H](O)[C@@H]1O,OQEBIHBLFRADNM-MROZADKFSA-N,secondary
CHEMBL4780248,,153.22,,8.28,0.0,NEUTRAL,C9H15NO,C#CCN1CCC(CO)CC1,VCERCHZMFVTHBV-UHFFFAOYSA-N,tertiary
CHEMBL4563095,,149.19,,8.96,1.0,BASE,C9H11NO,NC1CCOc2ccccc21,LCOFMNJNNXWKOC-UHFFFAOYSA-N,primary
CHEMBL96095,,204.27,,9.92,2.0,BASE,C12H16N2O,COc1cccc2c1ccn2CC(C)N,RMVMBPYOHHFMEV-UHFFFAOYSA-N,primary
CHEMBL39682,,290.32,13.83,9.51,0.0,BASE,C12H22N2O6,CCO/N=C/C(O)CNC(C)C.O=C(O)/C=C/C(=O)O,FZZNSNUZOLBVKD-OATOSIDGSA-N,secondary
CHEMBL435085,,279.3,12.84,7.73,2.0,NEUTRAL,C12H17N5O3,Nc1nc(O)c2[nH]cc(CN3CC(O)[C@@H](CO)C3)c2n1,GSPTUGDLYPMLCQ-GVHYBUMESA-N,tertiary
CHEMBL460695,,256.31,12.6,8.08,0.0,NEUTRAL,C11H20N4O3,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](C)N)C(N)=O,JCZVSLGVARRNCR-CSMHCCOUSA-N,primary
CHEMBL468622,,137.18,,9.22,1.0,BASE,C8H11NO,COc1cccc(CN)c1,GRRIMVWABNHKBX-UHFFFAOYSA-N,primary
CHEMBL3763553,,173.21,13.28,9.47,0.0,BASE,C8H15NO3,O[C@@H]1[C@H]2[C@H](O)CCCN2C[C@@H]1O,FXUAIOOAOAVCGD-CWKFCGSDSA-N,tertiary
CHEMBL4635568,,153.18,13.15,7.92,1.0,NEUTRAL,C7H11N3O,CC(N)C(=O)Cc1cn[nH]c1,OORLILJNSLAFTQ-UHFFFAOYSA-N,primary
CHEMBL18481,,169.27,,9.53,0.0,BASE,C10H19NO,NCC(O)/C1=C/CCCCCC1,KWBPAVXOXCJZKV-RMKNXTFCSA-N,primary
CHEMBL4555903,,230.4,,10.92,0.0,BASE,C12H30N4,CC(CN)CNCCCCNCC(C)CN,PMVOXPLLFQZKIE-UHFFFAOYSA-N,primary
CHEMBL486429,,191.27,,8.6,1.0,BASE,C12H17NO,COc1cccc2c1CNC(C)(C)C2,NPDNAPYRESPPNL-UHFFFAOYSA-N,secondary
CHEMBL2112671,,174.25,,10.05,1.0,BASE,C11H14N2,c1cc2c(cn1)[C@@]1(CCCN1)CC2,ZUOIZGUVVOQOLH-LLVKDONJSA-N,secondary
CHEMBL317787,,209.29,,9.08,0.0,BASE,C11H19N3O,CCCCNCC(=O)N1CCC[C@H]1C#N,BBMWHJNTMRLGAZ-JTQLQIEISA-N,secondary
CHEMBL153814,,165.2,,8.39,0.0,NEUTRAL,C8H11N3O,CO/N=C(\C#N)C1=CCCNC1,VMMDRBODBOIPTK-DHZHZOJOSA-N,secondary
CHEMBL1087199,,253.3,,10.12,0.0,BASE,C12H19N3O3,O=C1[C@H]2CNC[C@H]2C(=O)N1CCN1CCOCC1,MVHJDBJWBWYILT-AOOOYVTPSA-N,secondary
CHEMBL103982,,217.27,,7.38,2.0,NEUTRAL,C12H15N3O,CN1CCN(c2nc3ccccc3o2)CC1,AQDIORAYAFJBDK-UHFFFAOYSA-N,tertiary
CHEMBL2179518,,217.27,,11.17,1.0,BASE,C12H15N3O,O=C(c1ccccn1)N1CC2CNCC2C1,KPURMDWMUNJNJZ-UHFFFAOYSA-N,secondary
CHEMBL1089345,,194.23,,9.29,0.0,BASE,C7H18N2O4,N[C@@H](CO)[C@@H](O)C[C@H](O)[C@@H](N)CO,CVXNAVDRMVPUOS-AXMZGBSTSA-N,primary
CHEMBL3318896,,141.21,,11.08,0.0,BASE,C8H15NO,O[C@H]1CC[C@H]2CCN[C@H]2C1,WPMCENBDLQRRNM-FXQIFTODSA-N,secondary
CHEMBL313833,TRANYLCYPROMINE,133.19,,9.62,1.0,BASE,C9H11N,NC1CC1c1ccccc1,AELCINSCMGFISI-UHFFFAOYSA-N,primary
CHEMBL232315,,236.27,,9.13,0.0,BASE,C11H16N4O2,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(N)=O)CN1,JEJIFJCHFQDJJT-CIUDSAMLSA-N,secondary
CHEMBL2177512,,203.29,,10.21,1.0,BASE,C12H17N3,c1cncc(N2CC3CNCC(C3)C2)c1,QGPJNUIJAGMDMT-UHFFFAOYSA-N,secondary
CHEMBL1643189,,185.22,13.62,9.65,0.0,BASE,C9H15NO3,C#CCO[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,IKBVKYPYCBJDFE-RBXMUDONSA-N,primary
CHEMBL315093,,208.26,,7.94,1.0,NEUTRAL,C11H16N2O2,COc1ccc(CN[C@@H](C)C(N)=O)cc1,BIBSSUNARPRKNY-QMMMGPOBSA-N,secondary
CHEMBL395462,,193.25,,9.0,1.0,BASE,C11H15NO2,Cc1ccc([C@H]2OC[C@H](N)CO2)cc1,ZTXSCOSUKSCZHE-XYPYZODXSA-N,primary
CHEMBL146877,,210.28,,9.66,0.0,BASE,C10H18N4O,N#C[C@@H]1CCCCN1C(=O)C(N)CCN,QDTZVUPUBDCGCD-IENPIDJESA-N,primary
CHEMBL17304,,201.27,,9.58,2.0,BASE,C12H15N3,NCCc1c[nH]c(Cc2ccccc2)n1,FNAMDTWUDIOUON-UHFFFAOYSA-N,primary
CHEMBL60656,,204.27,,8.72,1.0,BASE,C12H16N2O,Cc1cc(/C=C2\CN3CCCC2C3)on1,ARZOYSBDVRQNMW-IZZDOVSWSA-N,tertiary
CHEMBL309729,,193.25,,9.44,1.0,BASE,C9H15N5,Nc1ncn(C23CCCN(CC2)C3)n1,ZQQJVGLFLOXHSB-UHFFFAOYSA-N,tertiary
CHEMBL284307,,193.25,,9.79,1.0,BASE,C11H15NO2,COc1ccc(OC)c2c1CC(N)C2,MOUCINMECNAGTR-UHFFFAOYSA-N,primary
CHEMBL126226,,193.25,,10.25,1.0,BASE,C11H15NO2,CC(C)(N)Cc1ccc2c(c1)OCO2,OIZBHKBNZXRXSM-UHFFFAOYSA-N,primary
CHEMBL18909,,131.22,,9.58,0.0,BASE,C7H17NO,CCC(CC)C(O)CN,NGNXQZFLANJCHW-UHFFFAOYSA-N,primary
CHEMBL15244,,196.25,,7.89,1.0,NEUTRAL,C10H16N2O2,Cc1cc([C@H]2C[C@H](CO)CN2C)on1,AZBOTYZVVSPOGY-DTWKUNHWSA-N,tertiary
CHEMBL122184,,145.25,,10.11,0.0,BASE,C8H19NO,CC(C)N(CCO)C(C)C,ZYWUVGFIXPNBDL-UHFFFAOYSA-N,tertiary
CHEMBL2047853,,192.22,,7.83,1.0,NEUTRAL,C10H12N2O2,CON1C(=O)[C@@H](N)Cc2ccccc21,UYXSPCLQWKBUEW-QMMMGPOBSA-N,primary
CHEMBL339438,,220.32,,7.58,1.0,NEUTRAL,C12H20N4,CCCCn1ncc(C2=CCCN(C)C2)n1,HEKVOINWLJKTDK-UHFFFAOYSA-N,tertiary
CHEMBL76773,,180.25,,8.29,1.0,NEUTRAL,C10H16N2O,Cc1cc([C@@H]2CC[C@@H](C)N2C)on1,QLYVMMPGJQIKAB-BDAKNGLRSA-N,tertiary
CHEMBL9467,,190.29,,8.89,1.0,BASE,C12H18N2,CCc1ccccc1N1CCNCC1,LMQFWBCKQMNEEH-UHFFFAOYSA-N,secondary
CHEMBL134466,,192.22,10.66,2.2,0.0,NEUTRAL,C9H12N4O,CCN1C=CC=C2C(=O)NC(N)N=C21,FVWLPLVHCKQEFU-UHFFFAOYSA-N,primary
CHEMBL549687,,266.26,10.03,7.94,2.0,NEUTRAL,C11H14N4O4,O=c1[nH]cnc2cc([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)[nH]c12,XIBDGTRJHKULKB-KDDQHCCQSA-N,secondary
CHEMBL593918,,117.15,13.38,9.95,0.0,BASE,C5H11NO2,C[C@@H]1NC[C@H](O)[C@H]1O,MUXHUWTVFOHVKD-YUPRTTJUSA-N,secondary
CHEMBL458593,,275.31,8.89,7.04,0.0,NEUTRAL,C11H21N3O5,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)CC(=O)NO,UDIYMRNFTSWTPA-SFYZADRCSA-N,primary
CHEMBL287943,,212.34,,9.92,0.0,BASE,C12H24N2O,CC1OC2(CCN(C)CC2)CC1N(C)C,XOSAAJZSXBXLJH-UHFFFAOYSA-N,tertiary
CHEMBL468166,,167.25,,9.37,0.0,BASE,C10H17NO,CNC12CC3CC(CC(C3)O1)C2,WXTAVNLLAYENDK-UHFFFAOYSA-N,secondary
CHEMBL3222207,,247.33,12.73,9.12,0.0,BASE,C12H25NO4,CCCCCCN[C@@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,UVUUJZARNHLEKK-GCHJQGSQSA-N,secondary
CHEMBL337676,,179.23,,8.85,1.0,BASE,C8H13N5,CCn1nnc(C2=CCCNC2)n1,KWCDFRUNFDIIQT-UHFFFAOYSA-N,secondary
CHEMBL61159,,246.27,12.67,8.08,1.0,NEUTRAL,C12H14N4O2,NC(=O)c1ccc2c(c1)NC(=O)C1CNCCN21,NENVFMVPHMQERW-UHFFFAOYSA-N,secondary
CHEMBL3633389,,193.25,,9.41,1.0,BASE,C11H15NO2,NC[C@@H]1CO[C@H](c2ccccc2)CO1,GDMNTJOFBONCGH-MNOVXSKESA-N,primary
CHEMBL16709,,170.26,,8.51,0.0,BASE,C9H18N2O,CC(C)C(N)C(=O)N1CCCC1,IHBAVXVTGLANPI-UHFFFAOYSA-N,primary
CHEMBL396581,,144.18,,6.34,1.0,NEUTRAL,C9H8N2,C1=CC2NC1c1ccncc12,TVUICQBXCFWNFY-UHFFFAOYSA-N,secondary
CHEMBL148107,,190.25,,8.16,1.0,NEUTRAL,C11H14N2O,Cc1cnoc1/C=C1\CN2CCC1C2,ZPXVZIVFMYAQOK-ONNFQVAWSA-N,tertiary
CHEMBL148156,,169.22,,9.18,0.0,BASE,C9H15NO2,COC(=O)[C@@H]1C[C@@H]2C[C@H]1N(C)C2,JJISWFXKBUVDJO-BWZBUEFSSA-N,tertiary
CHEMBL330326,,223.32,,9.29,0.0,BASE,C12H21N3O,CCC(CC)NCC(=O)N1CCC[C@H]1C#N,JDGWUMGBSVHJDY-NSHDSACASA-N,secondary
CHEMBL87326,,209.34,,10.5,0.0,BASE,C12H23N3,N[C@@H]1C=C[C@H](NCCCNCC2CC2)C1,KWATXVDOIJPJAO-NEPJUHHUSA-N,primary
CHEMBL4174605,,241.33,,8.43,0.0,NEUTRAL,C12H23N3O2,CC(=O)NCCCCC(N)C(=O)N1CCCC1,IUYHTSIHYRNPTR-UHFFFAOYSA-N,primary
CHEMBL191550,,244.34,,12.09,0.0,BASE,C11H24N4O2,CCCCOC(=O)[C@@H](N)CC/N=C(\N)N(C)C,LYDSHURCPDYTNP-VIFPVBQESA-N,primary
CHEMBL3622824,,247.3,,9.95,2.0,BASE,C12H17N5O,NCCc1nc2cc(C(N)=O)ccc2n1CCN,ZIUDYZQXWLZHAI-UHFFFAOYSA-N,primary
CHEMBL35691,,179.17,12.34,7.1,0.0,NEUTRAL,C6H13NO5,OCC1NC(O)C(O)C(O)C1O,BGMYHTUCJVZIRP-UHFFFAOYSA-N,secondary
