ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,MLa_Prediction,MLb_Prediction
27045,C13H19NO2,secondary,CCC(C)NC1Cc2ccc(O)c(O)c2C1,4,base,pKAH1,9.32,chembl,IDRKUIUOOPUGSL-UHFFFAOYSA-N,8.892962953657733,8.981147691478032
27046,C11H21N,secondary,CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,1,base,pKAH1,10.88,chembl,IMYZQPCYWPFTAG-IQJOONFLSA-N,10.088175219276488,10.077628631516001
27058,C12H14N4O,secondary,Oc1nc2ccccc2nc1N1CCNCC1,14,base,pKAH1,8.71,chembl,VBHKPSBTQOQTHK-UHFFFAOYSA-N,9.02821679741959,8.892690301660572
27064,C12H17N3O2,secondary,O=[N+]([O-])c1ccc(CCN2CCNCC2)cc1,9,base,pKAH1,9.23,chembl,LDHDLZVIOVDTCH-UHFFFAOYSA-N,9.595637428940778,9.578486711937098
27069,C7H15NO,primary,NCC1(O)CCCCC1,0,base,pKAH1,9.64,chembl,XUSXTHMTOSFZII-UHFFFAOYSA-N,9.650143431805702,9.491269106864424
27074,C13H19NO,primary,COc1ccc(C2(N)CCCCC2)cc1,7,base,pKAH1,9.83,chembl,CFTBUCKEQRAUOF-UHFFFAOYSA-N,9.880376878373633,9.837214953743135
27090,C12H19NO4,tertiary,CC(=O)OC1CC2CC(OC(C)=O)C(C1)N2C,15,base,pKAH1,8.25,chembl,ZBNGGJNWFWYOJK-UHFFFAOYSA-N,7.682952741769269,8.312711689266607
27101,C13H17N3,secondary,Cn1ccc(CNCCc2ccccc2)n1,6,base,pKAH1,8.22,chembl,KFUQJDBRNAORPV-UHFFFAOYSA-N,8.39749493220612,8.493008723245643
27109,C12H17NO,secondary,c1ccc(OC[C@H]2CCCNC2)cc1,10,base,pKAH1,10.07,chembl,VLXUUHNIFYPKBG-NSHDSACASA-N,9.854660359758162,9.79334232510696
27110,C5H11NO,secondary,OC[C@@H]1CCCN1,6,base,pKAH1,10.79,chembl,HVVNJUAVDAZWCB-YFKPBYRVSA-N,9.806278517029734,9.87018118487643
27150,C9H18N2O4,secondary,CC(=O)NC[C@H]1N[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,6,base,pKAH1,7.94,chembl,PCXCXTZASITUBF-GDJKBKKHSA-N,8.014496875308287,8.516702400822247
27183,C13H23N,primary,CCCC12CC3CC(CC(N)(C3)C1)C2,10,base,pKAH1,10.7,chembl,COHBMLHLXRNIBJ-UHFFFAOYSA-N,10.556860501081168,10.516769678754
27193,C12H21N3O,primary,CC(C)(C)[C@H](N)C(=O)N(CC#N)C1CCC1,5,base,pKAH1,8.23,chembl,PDFBYBOTYUJNDT-SNVBAGLBSA-N,8.168867130257556,8.684706959742313
27240,C13H19N,secondary,CC(C)NC[C@H]1C[C@@H]1c1ccccc1,3,base,pKAH1,10.45,chembl,ZQEPDMZYCDQAFT-CHWSQXEVSA-N,9.413474622260097,9.422273744582078
27245,C11H21NO8,secondary,OCC1O[C@H](O)[C@H](O)[C@@H]([C@H](O)C2NCC(O)C2O)C1O,12,base,pKAH1,8.97,chembl,UBZKRZZOBAAKDP-HRPVPYPVSA-N,7.8467989824248665,8.413713947934864
27246,C7H14N2O2,primary,CN(C)C(=O)OC[C@H]1C[C@H]1N,10,base,pKAH1,9.68,chembl,BJQZFRDIRCAVNS-PHDIDXHHSA-N,8.691443539241048,8.695525812601764
27247,C12H15NO3,primary,COc1ccc(C2CC(CN)OC2=O)cc1,10,base,pKAH1,9.26,chembl,ZQPKBRYJALEZGX-UHFFFAOYSA-N,8.539926704518617,8.722463437405388
27268,C11H13N3O,secondary,O=C1Nc2ccccc2N2CCNC[C@H]12,12,base,pKAH1,8.11,chembl,FRZDVWUAWCOHDI-SNVBAGLBSA-N,8.435035331460687,8.76545804128924
27285,C10H19NO6,secondary,OCC1=C[C@H](NC(CO)CO)[C@H](O)[C@@H](O)[C@@H]1O,5,base,pKAH1,7.25,chembl,IPQJPZKISYBTAQ-JXUBOQSCSA-N,8.005180333122702,8.457462869178524
27286,C11H14N2,tertiary,c1cc2c(cn1)[C@H]1CCCN1CC2,10,base,pKAH1,9.26,chembl,FDWOQIUEMPLHRR-LLVKDONJSA-N,8.742898565290572,8.776401690506894
27301,C6H11NO5,secondary,O=C(O)[C@@]1(CO)NC[C@@H](O)[C@H]1O,6,base,pKAH1,8.25,chembl,XFLKWXKSLAVSRQ-KODRXGBYSA-N,7.214655800928185,8.220332528002356
27323,C9H16N2O,tertiary,C/C(CCC#CCN(C)C)=N\O,7,base,pKAH1,8.35,chembl,XAXOWOWRTQJPQD-MDZDMXLPSA-N,8.23055525427141,8.445025302357292
27438,C12H19NO2,tertiary,CCC[C@H]1O[C@@]2(CC1=O)CN1CCC2C1,10,base,pKAH1,8.6,chembl,ZUISWEKSWROSRS-QZNDUUOJSA-N,9.42631092694147,9.472979469784784
27441,C6H16N2,primary,CCN(CC)CCN,7,base,pKAH1,9.66,chembl,UDGSVBYJWHOHNN-UHFFFAOYSA-N,10.379988112503986,10.250908548919616
27443,C9H20N2O,primary,CC1(C)CC(N)CC(C)(C)N1O,5,base,pKAH1,9.74,chembl,AYSOUYKQIUYGFR-UHFFFAOYSA-N,10.260740177585822,10.18102223070799
27447,C13H16N2,secondary,C1=C(c2cccnc2)C[C@@H]2CNC[C@H]1C2,11,base,pKAH1,10.48,chembl,RCSZDVCUNQPLHO-WDEREUQCSA-N,9.724418810575116,9.776234998506485
27449,C13H16N4O2,secondary,O[C@@H]1[C@@H](c2cn(Cc3ccccc3)nn2)NC[C@@H]1O,15,base,pKAH1,7.41,chembl,ZRWUNHQMAPJHOU-XQQFMLRXSA-N,7.792469082336519,8.478307605594019
27469,C13H20N2O,secondary,CN[C@@H](C(=O)NCc1ccccc1)C(C)C,1,base,pKAH1,9.2,chembl,HGZXWIDTUAHPTQ-GFCCVEGCSA-N,8.715005114742556,8.861119717097942
27484,C12H17NO2,primary,Cc1ccc([C@@H]2OC[C@@H](N)[C@H](C)O2)cc1,9,base,pKAH1,9.07,chembl,PZTLPZINAMKJJU-MVWJERBFSA-N,9.199355322004239,9.127178461933392
27490,C12H15NO3,tertiary,COc1c2c(cc3c1OCO3)CCN(C)C2,13,base,pKAH1,8.6,chembl,XXANNZJIZQTCBP-UHFFFAOYSA-N,8.705698379285655,8.627987275966934
27519,C11H21N3O5,primary,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)CC(=O)NO,13,base,pKAH1,7.04,chembl,UDIYMRNFTSWTPA-SFYZADRCSA-N,8.020064618748794,8.533677298403472
27525,C12H19N,secondary,C1C2CC3CC1CC(C2)C31CNC1,11,base,pKAH1,10.44,chembl,LVJPVQXMTPJDOH-UHFFFAOYSA-N,10.565913027554787,10.5263418216558
27528,C7H14N2O3,primary,CC(C)C(NC(=O)CN)C(=O)O,8,base,pKAH1,8.14,chembl,STKYPAFSDFAEPH-UHFFFAOYSA-N,8.29443649402403,8.328204562780913
27564,C10H13NO,tertiary,CC#CC(=O)C1=CCN(C)CC1,8,base,pKAH1,7.57,chembl,BFJRTWBKFXYCIK-UHFFFAOYSA-N,8.34894250393498,8.446991705573994
27588,C12H21N,primary,CC(N)C12CC3(C)CC1CC3(C)C2,2,base,pKAH1,10.13,chembl,LPVXQTOVRGCZGQ-UHFFFAOYSA-N,10.490889380969636,10.480726072898067
27591,C12H17NO,tertiary,CN1CCC(O)(c2ccccc2)CC1,1,base,pKAH1,8.53,chembl,JVMCZMQYJIRKRV-UHFFFAOYSA-N,8.792611929176871,8.74841642732663
27617,C6H13N,secondary,CC1CCCNC1,5,base,pKAH1,10.51,chembl,JEGMWWXJUXDNJN-UHFFFAOYSA-N,10.504214109691128,10.451693347801886
27626,C12H17N3,tertiary,CCN(CC)Cn1cnc2ccccc21,2,base,pKAH1,9.12,chembl,AKDMRCSMKPFUQM-UHFFFAOYSA-N,8.581629022063055,8.718453510698655
27648,C11H15N3,tertiary,Cc1nccnc1[C@H]1CN2CCC1C2,9,base,pKAH1,9.11,chembl,WMCFLLCTDRRYDZ-AXDSSHIGSA-N,9.215729196043078,9.230889291886328
27661,C7H13NO2,tertiary,C=CC(=O)OCCN(C)C,7,base,pKAH1,8.42,chembl,DPBJAVGHACCNRL-UHFFFAOYSA-N,8.550127794095872,8.59486330985846
27668,C10H11N3O,primary,Cc1nnc(C(N)c2ccccc2)o1,6,base,pKAH1,6.59,chembl,SPPXGGCZVYGSTC-UHFFFAOYSA-N,7.898265151793844,8.604167145480819
27670,C12H16N2O2,secondary,COc1ccccc1C(=O)N1CCNCC1,13,base,pKAH1,7.82,chembl,QCEOIWAYVGFLBM-UHFFFAOYSA-N,8.126444186831119,8.642719033575043
27686,C9H14N2O,tertiary,C#CCON=C1CCN(C)CC1,8,base,pKAH1,8.36,chembl,SGPLJQITXRLGJS-UHFFFAOYSA-N,8.649197942479942,8.625300413234424
27697,C7H13NO4,primary,COC(=O)CC[C@H](N)C(=O)OC,7,base,pKAH1,7.38,chembl,YEJSPQZHMWGIGP-YFKPBYRVSA-N,7.0659855675915795,8.484669494113565
27702,C8H11N3,tertiary,CN1CCc2ncncc2C1,1,base,pKAH1,9.04,chembl,QZQXULGWXOLHJB-UHFFFAOYSA-N,8.514913414914172,8.477691714551737
27707,C6H13NO4,secondary,OC[C@@H]1NC[C@@H](O)[C@H](O)[C@@H]1O,3,base,pKAH1,8.06,chembl,LXBIFEVIBLOUGU-KCDKBNATSA-N,8.04070334041259,8.545941181616982
27725,C10H14N2O,tertiary,c1coc(C2CN3CCC2CC3)n1,6,base,pKAH1,9.39,chembl,DJXKLIXZWHSPLE-UHFFFAOYSA-N,9.023594162666074,9.07001727706813
27729,C8H13N5,primary,Cc1cc(N2CC(N)C2)nc(N)n1,12,base,pKAH1,9.25,chembl,NNRWOZRAHOUFDJ-UHFFFAOYSA-N,8.777293255148566,8.780923516755726
27773,C11H21N,secondary,CN[C@@H]1C2(C)CCC(C2)C1(C)C,1,base,pKAH1,10.69,chembl,TUBMCSVBLIVDLY-YUCVTWSNSA-N,10.092270240298093,10.089558598303565
27795,C12H17N3,secondary,Cc1cc(N2C[C@@H]3CNC[C@@H]32)cnc1C,8,base,pKAH1,10.4,chembl,ZTWHVRXLTQENEO-JQWIXIFHSA-N,9.554077930640046,9.623102819096706
27814,C3H9NO,primary,CC(O)CN,4,base,pKAH1,9.6,chembl,HXKKHQJGJAFBHI-UHFFFAOYSA-N,9.627282532535515,9.586425767838161
27824,C12H15N3O,tertiary,CN1CC2ON=C(c3ccc(N)cc3)C2C1,1,base,pKAH1,7.65,chembl,YQAPLHYTMNJLOS-UHFFFAOYSA-N,7.663687700236272,8.46508573447211
27825,C8H18N4O9,secondary,CCNCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-].O=[N+]([O-])O,2,base,pKAH1,10.62,chembl,DWFGOOVXBIOUOW-UHFFFAOYSA-N,9.794766413958865,9.74226922003925
27826,C13H29N,primary,CCCCCCCCCCCCCN,13,base,pKAH1,10.21,chembl,ABVVEAHYODGCLZ-UHFFFAOYSA-N,10.545937869724792,10.505603206022743
27836,C12H17N,primary,NC1(c2ccccc2)CCCCC1,0,base,pKAH1,9.84,chembl,RGZGRPPQZUQUCR-UHFFFAOYSA-N,9.94073222609932,9.882693423483172
27857,C12H15N3O,secondary,CCC1Cn2c(O)nc3cccc(c32)CN1,15,base,pKAH1,8.65,chembl,AOXWEXQEEBLNBQ-UHFFFAOYSA-N,8.76875134134828,8.622780395117644
27858,C13H14N4O2,primary,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CC[C@@H]3N,18,base,pKAH1,7.63,chembl,RBVOHIFWPYOHQO-ZETCQYMHSA-N,7.659562557584711,8.671397292959337
27869,C13H16N4,tertiary,CN(C)CCc1nncc(-c2ccccc2)n1,1,base,pKAH1,8.25,chembl,NFLLYKYBFYHWHC-UHFFFAOYSA-N,8.304628972401296,8.621562344954704
27873,C13H19NO,tertiary,c1ccc(CCCN2CCOCC2)cc1,7,base,pKAH1,7.57,chembl,LEIREMDVERZAKS-UHFFFAOYSA-N,8.55448038972001,8.490081340541584
27874,C12H19N5O3,secondary,O=C(O)[C@@H]1C[C@H]2C[C@H](OCc3nn[nH]n3)CC[C@H]2CN1,19,base,pKAH1,8.25,chembl,BWFSJGOALSQSQS-JLIMGVALSA-N,9.056051538390925,8.827677335341686
27880,C13H17NO2,tertiary,CC1=C/C(=C2\CCCN3CCC[C@H]23)OC1=O,8,base,pKAH1,9.94,chembl,MCHMFWKXSGRWCY-JPQYHBGPSA-N,8.757330863997392,8.7732945869392
27887,C12H17NO,tertiary,OC1CCCN(Cc2ccccc2)C1,5,base,pKAH1,8.91,chembl,UTTCOAGPVHRUFO-UHFFFAOYSA-N,8.740984040716262,8.822277237362627
27917,C13H19N3O,primary,CC(C)(C)c1ccc2[nH]c([C@@H](N)CO)nc2c1,11,base,pKAH1,7.61,chembl,GIXPJPITZZAVRK-VIFPVBQESA-N,8.388958098512177,8.819755204663503
27961,C13H14N2,secondary,CNCc1cccc(-c2cccnc2)c1,1,base,pKAH1,9.47,chembl,LZJRRTLTBULOHU-UHFFFAOYSA-N,8.521386014969941,8.86107399724568
27980,C10H16N2O2,tertiary,CC(=O)N(CC#CCN(C)C)C(C)=O,8,base,pKAH1,7.98,chembl,WXPYSTCSWHWQCS-UHFFFAOYSA-N,7.943129934090881,8.558308118304712
27982,C12H16N2O4,primary,CC1CCC=C(C[C@H](N)C(=O)O)c2c(O)noc21,8,base,pKAH1,7.56,chembl,OGDYFTNOLZTFCD-XDKWHASVSA-N,8.954663949378416,8.851604967872852
27989,C12H17N3,tertiary,Cc1cnc(C)c([C@@H]2CN3CCC2C3)n1,9,base,pKAH1,9.07,chembl,OQPBLOGNMUWGDU-RRKGBCIJSA-N,9.440633843715863,9.478010059203276
27992,C9H10N4,primary,NCc1cn(-c2ccccc2)nn1,0,base,pKAH1,7.97,chembl,LHCAALSSPCHRFS-UHFFFAOYSA-N,8.009133729645967,8.669617255788983
28002,C8H12N2O3,secondary,OCc1cc(OC[C@@H]2CCN2)no1,10,base,pKAH1,9.64,chembl,KOFXDHYGAAKMIA-LURJTMIESA-N,8.863292262357088,8.845375835434492
28005,C9H12N6,tertiary,N#Cc1nnn(C2CN3CCC2CC3)n1,8,base,pKAH1,8.94,chembl,VLPPHGXXUMIIDG-UHFFFAOYSA-N,8.250512300643601,8.382861274328148
28008,C8H17NO5,secondary,CC(O)[C@@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,6,base,pKAH1,8.62,chembl,ZMTBYYBYWVFJCL-QUKDXFEHSA-N,8.06788986831463,8.485528486631722
28014,C11H15N3O,tertiary,Oc1cncc(C2CN3CCC2CC3)n1,8,base,pKAH1,7.91,chembl,MPWGWNYERKOKFI-UHFFFAOYSA-N,8.919225597999764,9.166806007131168
28029,C13H18N2,secondary,Cc1cccc2c1N1[C@@H](CNC[C@H]1C)C2,10,base,pKAH1,9.21,chembl,OTCYUUXMBOVVSQ-ZYHUDNBSSA-N,8.836232131731464,8.814834038956096
28068,C13H18N2O,tertiary,CCc1cc(/C=C2\CN3CCC2CC3)on1,8,base,pKAH1,7.51,chembl,UBEJCOQXBWYFFX-YRNVUSSQSA-N,8.562926424879238,8.659860435005761
28083,C12H25N3O2,primary,CCC(C)C(N)C(=O)NCCN1CCOCC1,5,base,pKAH1,8.51,chembl,YNMUTYLWSRFTPX-UHFFFAOYSA-N,8.459218222663237,8.749042519191356
28087,C10H16N2O,secondary,CC[C@H](CO)NCc1ccncc1,5,base,pKAH1,8.8,chembl,MNDDVQNBQVPGAG-SNVBAGLBSA-N,8.346771762655862,8.791361592339099
28088,C12H11NO2,tertiary,O=c1c(CN2CC2)coc2ccccc12,4,base,pKAH1,4.45,chembl,NCNMELLWDDHGLN-UHFFFAOYSA-N,7.988856621732858,8.591537118497472
28089,C11H16N6O2,tertiary,COC(=O)CN(C)CCn1cnc2c(N)ncnc21,5,base,pKAH1,6.5,chembl,YTKGTZPMDYGDAE-UHFFFAOYSA-N,8.075060815240075,8.518270808538341
28094,C12H25NO5,secondary,CC(C)C[C@H](CO)NC[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,7,base,pKAH1,8.9,chembl,NFDKHBKGVOUFID-LZQZFOIKSA-N,8.215093970372251,8.566215671069946
28108,C4H11N,tertiary,CCN(C)C,2,base,pKAH1,9.75,chembl,DAZXVJBJRMWXJP-UHFFFAOYSA-N,9.922758401009018,10.04061218482089
28174,C13H13N3O,secondary,N#Cc1ccc2ccoc2c1N1CCNCC1,14,base,pKAH1,8.73,chembl,KCCAOGJTUVSJOJ-UHFFFAOYSA-N,8.815136006630766,9.032354702899028
28178,C13H15N3O,secondary,C[C@@H]1Cc2[nH]cnc2C(c2ccccc2O)N1,6,base,pKAH1,7.62,chembl,NCQYLJPYWGWZME-SZSXPDSJSA-N,8.220314811214264,8.60014718207968
28185,C6H8N2O4,primary,N[C@@H](Cc1cc(O)no1)C(=O)O,0,base,pKAH1,7.65,chembl,PEHXWVXZPICGAV-BYPYZUCNSA-N,7.663045047622169,7.7826032059241825
28186,C10H15N3O,tertiary,Cc1nc(C2CN3CCC2CC3)no1,6,base,pKAH1,7.71,chembl,MIFVZIQXKGJTLI-UHFFFAOYSA-N,8.585304081411095,8.691568443292557
28256,C10H15NO3,secondary,CN[C@@H](C)[C@H](O)c1ccc(O)c(O)c1,1,base,pKAH1,8.94,chembl,DDBFLXGTCAVAFD-WKEGUHRASA-N,8.710988373090602,8.672864562039944
28258,C11H19NO,tertiary,CN1CC=C(C(=O)C(C)(C)C)CC1,1,base,pKAH1,7.55,chembl,MLTBVGXLKQXELB-UHFFFAOYSA-N,8.582066596067552,8.686209712743565
28275,C13H21NO4,primary,COc1cc(CC(C)N)c(OC)c(OC)c1OC,8,base,pKAH1,9.92,chembl,WVNJEHORYAZBRZ-UHFFFAOYSA-N,9.822845384200727,9.817190607532144
28281,C10H22N2O2,tertiary,CCCNC(=O)OCCC(C)N(C)C,11,base,pKAH1,9.44,chembl,YOGAMLRQMJSVCJ-UHFFFAOYSA-N,8.85244340202001,8.86776342470372
28284,C11H14N2O,tertiary,Cc1cc(/C=C2\CN3CCC2C3)on1,7,base,pKAH1,7.32,chembl,LNIKTCCVSHMIFS-BJMVGYQFSA-N,9.090336443037534,9.369822512906582
28290,C6H14N2O3,primary,NC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,3,base,pKAH1,8.83,chembl,BZJDIVJXNTYEOB-DPYQTVNSSA-N,8.602426637842939,8.774277551128401
28323,C12H18N4O,tertiary,N=C(NCCN1CCOCC1)c1ccncc1,0,base,pKAH1,10.28,chembl,ZAOOMUBDRARXOL-UHFFFAOYSA-N,9.247331212362454,9.354187133523117
28333,C11H14N2O4,tertiary,O=C(O)CN(CC(=O)NO)Cc1ccccc1,4,base,pKAH1,5.65,chembl,XWJZAHYUVRXSCU-UHFFFAOYSA-N,7.971132190334361,8.329343191869567
28341,C8H15N3O2,primary,CC[C@H](N)C(=O)N1CC[C@H]1C(N)=O,3,base,pKAH1,8.14,chembl,QCELZHAGYBGGKT-WDSKDSINSA-N,8.034675875951963,8.55597911645753
28357,C8H13N3,primary,NCC[C@H]1C[C@H]1c1c[nH]cn1,0,base,pKAH1,10.2,chembl,OTBYLNCJHFPRTL-NKWVEPMBSA-N,9.799573812313056,9.824611031744395
28385,C11H15NO2,primary,N[C@@H](CO)[C@@H](O)/C=C/c1ccccc1,0,base,pKAH1,9.23,chembl,KAOAFWORMXLRDR-JYLGIWJRSA-N,8.097006759673127,8.539238281307595
28398,C13H22N4O4,tertiary,CC(C)N1CC([N+](=O)[O-])=C2N(CC3COCO3)CCN2C1,3,base,pKAH1,4.63,chembl,DVKWXNOHDQSXGP-UHFFFAOYSA-N,7.4812710234173485,8.522671325510764
28408,C13H17N3O2,tertiary,NC(=O)CN1CCN(c2cccccc2=O)CC1,0,base,pKAH1,5.06,chembl,MMETYAQBNUYKBU-UHFFFAOYSA-N,7.682173226570462,8.5123623847254
28424,C13H15N3O2,secondary,N#Cc1ccoc1C(=O)N1CC2CNCC(C2)C1,13,base,pKAH1,10.26,chembl,FUTCURITYYGPTL-UHFFFAOYSA-N,9.575543012250701,9.640645151684085
28432,C12H14N2,secondary,N#Cc1cccc([C@@H]2CCCNC2)c1,11,base,pKAH1,9.96,chembl,RDRGDNFLGKTNOF-GFCCVEGCSA-N,9.288596547652036,9.521397589499704
28455,C11H22N2O4,primary,CO[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O,9,base,pKAH1,8.43,chembl,BIKGACINNSOHFH-VGMNWLOBSA-N,8.14908539696339,8.354718028887108
28465,C11H20N2O,tertiary,CCCCO/N=C/[C@H]1CN2CC[C@H]1C2,9,base,pKAH1,8.76,chembl,OSBXROSIPIIMCU-WKRXVSLGSA-N,9.272114366995378,9.29433166114343
28483,C8H15N,secondary,CNC1CC2CCC1C2,1,base,pKAH1,10.73,chembl,RNIJSZGJNGTOTB-UHFFFAOYSA-N,10.085609663827391,10.08747931037787
28492,C13H24N6,tertiary,CN1CCN(c2nc(N)nc(CC(C)(C)C)n2)CC1,1,base,pKAH1,7.57,chembl,VKQRAIYUZGZBBC-UHFFFAOYSA-N,8.564879538165274,8.735366591483647
28497,C8H17N3O3,primary,CC(C)[C@H](NC(=O)[C@@H](N)CN)C(=O)O,10,base,pKAH1,8.39,chembl,ZMGCQSZHFWURHI-WDSKDSINSA-N,8.047646656074662,8.350220909303335
28506,C8H13N,tertiary,C=CC1=CCN(C)CC1,5,base,pKAH1,9.16,chembl,HGWVHVYJNWEYTP-UHFFFAOYSA-N,8.887946137898828,8.878983480272717
28532,C11H15N,secondary,CC1CNCCc2ccccc21,3,base,pKAH1,10.22,chembl,ZRPYKXHZFPGPRZ-UHFFFAOYSA-N,9.312525286604744,9.433639024136527
28537,C9H14N4,secondary,CCn1ncc(C2=CCCNC2)n1,10,base,pKAH1,8.95,chembl,VBJAUEDVWCIAPY-UHFFFAOYSA-N,9.321246242063424,9.27739418999357
28542,C12H18N2O2,secondary,OC1CNC(CNCc2ccccc2)C1O,3,base,pKAH1,9.16,chembl,SXQQUIDMNYCBEU-UHFFFAOYSA-N,8.169860092544445,8.55287823020843
28545,C12H15N3O3,primary,Cc1cc2[nH]c(=O)n(C(=O)[C@@H](N)CO)c2cc1C,11,base,pKAH1,5.97,chembl,WJHONNMIFNCFJF-QMMMGPOBSA-N,8.04964422556218,8.211632199844171
28590,C10H20N2O5,primary,CO[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)O)[C@@H](C)OC,5,base,pKAH1,7.81,chembl,YXWZKYGGDWGRIX-NGJRWZKOSA-N,7.944475447911653,8.253465906083656
28609,C11H14N2O4,secondary,C[C@@H](NCc1cccc(C(=O)O)c1)C(=O)NO,2,base,pKAH1,7.47,chembl,NYCYTEPMVYIQIM-SSDOTTSWSA-N,8.006534534040405,8.203652558691667
28641,C13H16N2,tertiary,CN1CCc2cc3ccccc3n2CC1,1,base,pKAH1,7.47,chembl,XDQDEBKSCSUIEP-UHFFFAOYSA-N,8.706639763920204,8.66885625992365
28652,C10H21NO4,secondary,CCCC[C@]1(CO)NC[C@H](O)[C@@H](O)[C@@H]1O,7,base,pKAH1,8.36,chembl,MXLDMFCVJQNBHC-QCLAVDOMSA-N,8.462773403820977,8.63438917879547
28664,C6H9N3O,secondary,On1ncc2c1CCNC2,8,base,pKAH1,7.8,chembl,OJEGYBWAJGGPQB-UHFFFAOYSA-N,8.713472891467205,8.510044985471325
28689,C13H16N4O,primary,NCCCc1c(-c2ccccc2)[nH]c(N)nc1=O,0,base,pKAH1,9.84,chembl,MGMOJOXTRYQASQ-UHFFFAOYSA-N,9.891846801228017,9.917334413604575
28694,C12H19N3O2,primary,N[C@@H](CNC(=O)[C@@H](N)CO)Cc1ccccc1,7,base,pKAH1,9.03,chembl,BDKFXCQTCZZQLZ-MNOVXSKESA-N,7.788981371507678,8.514885581731328
28713,C7H12N4O2,primary,NCCOCn1ccc(N)nc1=O,0,base,pKAH1,9.44,chembl,BEJISMIZSFUXFH-UHFFFAOYSA-N,9.485062903926702,9.44969937037202
28719,C5H8N2O4,primary,N[C@H](C(=O)O)[C@@H]1CC(O)=NO1,0,base,pKAH1,8.06,chembl,NTHMUJMQOXQYBR-OKKQSCSOSA-N,7.434567855297689,7.825199497093443
28758,C12H14N2,tertiary,C#Cc1cncc([C@H]2CCCN2C)c1,11,base,pKAH1,8.16,chembl,NUPUDYKEEJNZRG-GFCCVEGCSA-N,9.002257828691613,8.98835319441817
28812,C10H16N2O4,primary,CCCCc1c(O)noc1CC(N)C(=O)O,12,base,pKAH1,7.53,chembl,LQDSYQNNYIFHKU-UHFFFAOYSA-N,7.89366140218467,7.883109102789193
28820,C11H19N,secondary,CNCC12CC3CC(CC1C3)C2,1,base,pKAH1,10.61,chembl,AUQHHONRNXPYQM-UHFFFAOYSA-N,10.080728587703758,10.099317203824022
28835,C13H22N6O7,primary,CC(O)[C@H](N)c1nnc([C@H](CCC(N)=O)NC(=O)N[C@@H](CO)C(=O)O)o1,4,base,pKAH1,6.74,chembl,SRNQPYBWRIETFQ-IQJSGTJYSA-N,7.874538799097536,7.899236992538387
28859,C9H15N3O,secondary,CCNCC(=O)N1CCC[C@H]1C#N,2,base,pKAH1,8.9,chembl,BLKTWYUKESHQDJ-QMMMGPOBSA-N,8.0372250213871,8.638604870116351
28899,C9H10N2O2,primary,N#Cc1cc(O)c(CCN)cc1O,9,base,pKAH1,9.43,chembl,FDUICKXFJBJSNA-UHFFFAOYSA-N,7.949311676943009,8.578157513028874
28911,C6H13NO4,primary,CO[C@@H]1[C@@H](N)[C@@H](O)[C@@H](O)[C@H]1O,4,base,pKAH1,8.48,chembl,NLCVJSNNNWJBCS-YDMGZANHSA-N,8.175925776646308,8.5740414491891
28934,C11H19N3O,secondary,CN[C@H](C(=O)N1CCC[C@H]1C#N)C(C)C,1,base,pKAH1,9.23,chembl,WWXXSMLZMPNUTA-UWVGGRQHSA-N,7.953505273535836,8.532902101340692
28953,C12H18N2O2,secondary,O[C@H]1[C@@H](O)CN[C@@H]1CNCc1ccccc1,5,base,pKAH1,9.16,chembl,SXQQUIDMNYCBEU-GRYCIOLGSA-N,8.988426864979449,9.001768277899428
28957,C13H19NO2,primary,COc1cc([C@@H]2[C@@H](C)[C@H]2N)c(OC)cc1C,9,base,pKAH1,9.57,chembl,HPKQHOVHQSUPDK-OXHMUOHRSA-N,8.637464493059698,8.872725189637942
28969,C13H21N5O2,tertiary,CCCn1c(=O)n(C)c(=O)c2c1ncn2CCN(C)C,17,base,pKAH1,8.65,chembl,GDSCDPWNYKZPQP-UHFFFAOYSA-N,8.344829325020136,8.627875028631324
28974,C11H17NO3,primary,COc1cc(CC(C)N)c(OC)cc1O,8,base,pKAH1,9.73,chembl,XZYTWVYCADLTTI-UHFFFAOYSA-N,9.788747469596762,9.803861693940316
28977,C11H15NO2,tertiary,COc1ccc2c(c1)[C@@H](O)CN(C)C2,11,base,pKAH1,7.49,chembl,JLHBDDQSPYGBFO-NSHDSACASA-N,8.334036932627807,8.479830355890183
29009,C10H21N3O2,primary,NCCCCC(N)C(=O)N1CCC(O)C1,0,base,pKAH1,10.21,chembl,PEJHUYTWYJXSMC-UHFFFAOYSA-N,9.873917699943673,9.923750932117096
29039,C12H18N2O,primary,CN(C)C(=O)[C@H](N)CCc1ccccc1,6,base,pKAH1,8.27,chembl,QEESVUFHIWOBTA-LLVKDONJSA-N,8.497996082665662,8.700374635243985
