ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key
64987,C10H15N,primary,CCC(N)Cc1ccccc1,3,base,pKAH1,10.04,chembl,IOLQWLOHKZENDW-UHFFFAOYSA-N
65011,C6H13NO,tertiary,CN1CCC(O)CC1,1,base,pKAH1,9.03,chembl,BAUWRHPMUVYFOD-UHFFFAOYSA-N
65015,C13H16N4O8,secondary,O=C(NC[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,5,base,pKAH1,8.67,chembl,MLTRZBZSUMDYKY-QCNOEVLYSA-N
65016,C5H9N3O2,primary,NCC1CNC(=O)C(=O)N1,0,base,pKAH1,8.72,chembl,WHGANRDWMKINNH-UHFFFAOYSA-N
65018,C11H14N2O,secondary,O=C(c1ccccc1)N1CCNCC1,11,base,pKAH1,7.82,chembl,VUNXBQRNMNVUMV-UHFFFAOYSA-N
65027,C10H13NO,secondary,c1ccc(OC[C@@H]2CCN2)cc1,9,base,pKAH1,9.84,chembl,HQEFJGXPIXHFQT-VIFPVBQESA-N
65055,C13H22N2O4,secondary,O=C(CC1C=CCC1)NC[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O,11,base,pKAH1,8.67,chembl,PLEXHRNSMSSUEP-ZWOXVFRUSA-N
65064,C7H15NO4,secondary,OC[C@H]1C[C@@H](O)[C@@H](O)[C@@H](CO)N1,11,base,pKAH1,8.16,chembl,UDOJSYOHBGQOJB-GBNDHIKLSA-N
65079,C10H15N3O6,primary,C[C@H]1C(=O)NCC(=O)ON1C(=O)[C@@H](N)CCC(=O)O,13,base,pKAH1,8.07,chembl,CQNPGJWQMWZWJN-WDSKDSINSA-N
65141,C11H17N3,tertiary,CN1CCN(c2ccc(N)cc2)CC1,1,base,pKAH1,8.04,chembl,MOZNZNKHRXRLLF-UHFFFAOYSA-N
65144,C13H18N2O4,primary,COC(=O)[C@@H](N)CCC(=O)Nc1ccc(OC)cc1,5,base,pKAH1,7.18,chembl,WWNJFFYYSVZTPV-NSHDSACASA-N
65172,C6H13NO4,secondary,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,3,base,pKAH1,8.06,chembl,LXBIFEVIBLOUGU-KVTDHHQDSA-N
65204,C13H21NO,tertiary,CC1CCC/C(=C/[C@@H]2CCCN2C)C1=O,11,base,pKAH1,8.21,chembl,DTYUINVVIMERIJ-GUMPQPAYSA-N
65222,C10H18N2O2,primary,C[C@H](N)C(=O)NC(=O)C1CCCCC1,2,base,pKAH1,6.67,chembl,XUYIYNVELCTVCH-ZETCQYMHSA-N
65244,C13H21N,secondary,CNC1CC12C1CC3CC(C1)CC2C3,1,base,pKAH1,10.11,chembl,XXQOTZBRCCQPND-UHFFFAOYSA-N
65299,C13H17N3O2,tertiary,COc1cccc2nc(N3CCN(C)CC3)oc12,12,base,pKAH1,7.41,chembl,AVQCCXICIZAVCB-UHFFFAOYSA-N
65306,C12H18N2O5,tertiary,CN1CCN(C2=CC(=O)CC2)CC1.O=C(O)C(=O)O,1,base,pKAH1,7.01,chembl,DMJJWSQFAHEXHQ-UHFFFAOYSA-N
65336,C10H21NO3,secondary,CCC(=O)OCC(O)CNC(C)(C)C,9,base,pKAH1,9.96,chembl,CKVUQMJSDNJXGZ-UHFFFAOYSA-N
65347,C12H16N2O3,tertiary,CN(CC(=O)CC(=O)NO)Cc1ccccc1,1,base,pKAH1,7.0,chembl,WQPQRXRNXGTHER-UHFFFAOYSA-N
65364,C11H14N2,secondary,c1cc2c(cn1)[C@@]1(CCCN1)CC2,10,base,pKAH1,10.05,chembl,ZUOIZGUVVOQOLH-LLVKDONJSA-N
65366,C13H26N4O2,secondary,CC(C)C[C@H](NC[C@@H]1CCCN1)C(=O)NCC(N)=O,11,base,pKAH1,10.24,chembl,YXMUYZBZHWHMEP-QWRGUYRKSA-N
65409,C13H19NO2,primary,CC[C@]1(c2ccccc2)OC[C@H](CCN)O1,14,base,pKAH1,10.13,chembl,OTBOADKGPXWFHX-STQMWFEESA-N
65413,C13H21NO2,secondary,Cc1ccc(OCCN[C@H](C)CO)c(C)c1,8,base,pKAH1,9.11,chembl,OBZWTZGVEZUHGO-GFCCVEGCSA-N
65421,C13H19N,primary,NCC12C3CCC4C3C3C(CCC31)C42,0,base,pKAH1,9.88,chembl,OCNDXPOJGVEFID-UHFFFAOYSA-N
65433,C9H14N2O3,secondary,O=C1[C@H]2CNC[C@H]2C(=O)N1CCCO,4,base,pKAH1,10.12,chembl,ZPCZLSGARDFZFM-KNVOCYPGSA-N
65456,C12H18N2O,primary,Cc1cccc(C)c1NC(=O)CCCN,14,base,pKAH1,9.99,chembl,AKWPXXBNZJXUAR-UHFFFAOYSA-N
65478,C6H8N2O4,secondary,CNC(C(=O)O)c1cc(O)no1,1,base,pKAH1,7.33,chembl,WQILXFDLXYKVFJ-UHFFFAOYSA-N
65501,C10H15NO2,primary,[3H]C([3H])([3H])C(N)C([3H])([3H])c1cc(O)c(C)cc1O,5,base,pKAH1,9.45,chembl,ISJCIACBPBDNKH-OMSGHMRUSA-N
65531,C10H15N3,tertiary,c1[nH]nc2c1CCN1CCCCC21,7,base,pKAH1,8.13,chembl,FIWQPBGSTABWLI-UHFFFAOYSA-N
65586,C11H16N2,tertiary,C[C@@H]1CC[C@@H](c2cccnc2)N1C,11,base,pKAH1,8.86,chembl,DZBPBWWCIKAMER-KOLCDFICSA-N
65595,C12H22N4O5,tertiary,COC(=O)/N=C(\NCCCN1CCOCC1)NC(=O)OC,10,base,pKAH1,7.15,chembl,QFOBNAQIHYFBQW-UHFFFAOYSA-N
65598,C13H24N6,secondary,CN[C@@H]1CCN(c2cc(N(C)C(C)C)nc(N)n2)C1,1,base,pKAH1,9.59,chembl,LFLJQIAXEUZUCD-SNVBAGLBSA-N
65637,C11H11NO3,secondary,CNCc1cc(=O)oc2cc(O)ccc12,1,base,pKAH1,8.96,chembl,JQLGMEHNJJQLNB-UHFFFAOYSA-N
65684,C12H16N2,primary,N[C@@H]1[C@H]2CC[C@H](C2)[C@H]1c1cccnc1,0,base,pKAH1,10.03,chembl,LOMLRBVYEJFUID-LLHIFLOGSA-N
65696,C13H16N4O3,tertiary,O=[N+]([O-])c1ccc2oc(NCCN3CCCC3)nc2c1,12,base,pKAH1,8.67,chembl,FYIXEYXYPUQMIL-UHFFFAOYSA-N
65697,C5H10N2O4,primary,COC(=O)NCC(N)C(=O)O,7,base,pKAH1,8.5,chembl,ACKMHVGECBCNMN-UHFFFAOYSA-N
65710,C11H18N4O2,secondary,C[C@@H]1N[C@H](C(=O)NCC#N)C[C@@H]1C(=O)N(C)C,2,base,pKAH1,9.17,chembl,AZBYXWHZKAPLRK-CIUDSAMLSA-N
65739,C12H23N3O,primary,CCCCN(CC#N)C(=O)[C@@H](N)C(C)(C)C,11,base,pKAH1,8.23,chembl,PCWVHZMRXVIRBL-SNVBAGLBSA-N
65759,C11H11N3O4,primary,N[C@@H](Cn1c(=O)c(=O)[nH]c2ccccc21)C(=O)O,0,base,pKAH1,8.48,chembl,GXLYWXMBTOIUTQ-LURJTMIESA-N
65794,C10H12N2,secondary,C1=C[C@@H](c2cccnc2)NCC1,9,base,pKAH1,8.5,chembl,KNPGBZJGBROZLM-JTQLQIEISA-N
65796,C13H16N2O,secondary,Cc1cc2cccc(N3CCNCC3)c2o1,11,base,pKAH1,8.8,chembl,VLBMAHOFJUHTIA-UHFFFAOYSA-N
65852,C9H14N2O2,secondary,CCn1oc2c(c1=O)CCNCC2,10,base,pKAH1,9.62,chembl,UDEDSOFOOGPVRI-UHFFFAOYSA-N
65884,C12H15N,tertiary,c1ccc2c(c1)CCN1CCC[C@@H]21,8,base,pKAH1,10.25,chembl,UFFWABKYFLFHDG-LBPRGKRZSA-N
65900,C12H19N,secondary,C1=CC[C@]23CCCC[C@@]2(C1)CNC3,11,base,pKAH1,11.44,chembl,OOPGCDRVXQLGPA-TXEJJXNPSA-N
65916,C13H19NO2,tertiary,COc1ccc2c(c1OC)CC(N(C)C)C2,12,base,pKAH1,9.19,chembl,YVMMRWDYSURUQY-UHFFFAOYSA-N
65939,C13H17N,tertiary,Cc1ccc(C2=CCN(C)CC2)cc1,8,base,pKAH1,8.57,chembl,FYGYUAWBZTYALW-UHFFFAOYSA-N
65954,C11H15NO,primary,COc1ccc2c(c1)CCC(N)C2,11,base,pKAH1,10.06,chembl,WASIYUSITZITPW-UHFFFAOYSA-N
66007,C8H11NO,primary,Cc1ccc(O)c(CN)c1,8,base,pKAH1,10.23,chembl,WIHBICITCXSMDU-UHFFFAOYSA-N
66014,C11H21N3,secondary,CCCCCCNCCc1c[nH]cn1,6,base,pKAH1,10.09,chembl,MXLOXTMJEAHTMC-UHFFFAOYSA-N
66052,C7H14N2O,secondary,CCC(=O)N1CCNCC1,7,base,pKAH1,7.82,chembl,YEQAMPOYHLICPF-UHFFFAOYSA-N
66061,C7H15NO,tertiary,CN(C)C[C@H]1C[C@@H]1CO,1,base,pKAH1,9.56,chembl,BIHOJSBBHKEQAL-RNFRBKRXSA-N
66066,C13H21N3O6,primary,CCC[C@H](N)C(=O)N[C@@H](CNC(=O)/C=C/C(=O)OC)C(=O)O,4,base,pKAH1,8.44,chembl,VPAYKVCGIALSKL-MUNZNRDXSA-N
66089,C12H15N,secondary,c1ccc2c(c1)CC1CC2CCN1,12,base,pKAH1,10.07,chembl,NSLKFRGZLUIUKO-UHFFFAOYSA-N
66091,C12H20N2O,tertiary,OC(CN1CCCCC1)Cn1cccc1,3,base,pKAH1,9.5,chembl,ODFWNNLHQLJZQD-UHFFFAOYSA-N
66101,C9H17NO3,tertiary,C[C@@H]1CC[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)N12,12,base,pKAH1,9.61,chembl,AGLLYYHKZWZSKX-OKNNCHMLSA-N
66132,C9H17N3O2,primary,NCCCC(C(N)=O)N1CCCC1=O,0,base,pKAH1,9.6,chembl,LSFLJRYMQCVNTJ-UHFFFAOYSA-N
66151,C11H19N3O,secondary,CCCCNCC(=O)N1CCC[C@H]1C#N,4,base,pKAH1,9.08,chembl,BBMWHJNTMRLGAZ-JTQLQIEISA-N
66166,C11H15NO2,tertiary,OC1(c2ccco2)CN2CCC1CC2,8,base,pKAH1,8.28,chembl,TYIYFJCSVMOZCT-UHFFFAOYSA-N
66194,C13H23N5O3,tertiary,CCN1CCN(CC(O)Cn2c([N+](=O)[O-])cnc2C)CC1,2,base,pKAH1,7.91,chembl,PGOQXFNJOGNTAY-UHFFFAOYSA-N
66208,C10H15N3O2,secondary,CNC[C@H]1CN(c2ccn(C)c2)C(=O)O1,1,base,pKAH1,9.08,chembl,UWLJFDPYICTJJF-VIFPVBQESA-N
66233,C12H19N3O,primary,CN(C)CC(N)C(=O)NCc1ccccc1,5,base,pKAH1,8.43,chembl,FBKARIWCTSBDBF-UHFFFAOYSA-N
66244,C13H18N2O2,tertiary,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,4,base,pKAH1,8.12,chembl,ZUBDLZIJXZLHIZ-UHFFFAOYSA-N
66283,C11H14N2O,tertiary,C(=C1\CN2CCC1CC2)\c1ccno1,3,base,pKAH1,7.52,chembl,IRAGZGBYFXJJQK-JXMROGBWSA-N
66313,C9H15N3O2,primary,CCC(c1c[nH]cn1)C(N)C(=O)OC,9,base,pKAH1,6.99,chembl,WPOFILKHBZCUBY-UHFFFAOYSA-N
66352,C13H18N2O,tertiary,O[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1,5,base,pKAH1,8.6,chembl,CKDDUULIRPQPSS-QWHCGFSZSA-N
66362,C13H17NO2,primary,COc1ccc2c3c1[C@H](CN)CC[C@@H]3CO2,10,base,pKAH1,9.7,chembl,NMAPUKLHAPDGKS-DTWKUNHWSA-N
66365,C8H15N5,primary,NCCCC/N=C(\N)n1cccn1,0,base,pKAH1,9.97,chembl,ZJUDHXNPQHGVCT-UHFFFAOYSA-N
66376,C11H18N6,secondary,N=C(NCCN1CCNCC1)c1cnccn1,5,base,pKAH1,9.22,chembl,PJMDGDKPFKUAFY-UHFFFAOYSA-N
66425,C13H25NO10,secondary,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](N[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,10,base,pKAH1,7.07,chembl,HUVYKFBFCCUCNM-PLNPHFIGSA-N
66450,C9H18N2O5,primary,NCCNC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,0,base,pKAH1,9.16,chembl,XRGSHHKQKGZFTJ-PULFBKJNSA-N
66457,C11H16N4O3,tertiary,CN1CCN(C(=O)c2ccn(CC(=O)O)n2)CC1,1,base,pKAH1,6.66,chembl,CLINSTJHGQETPE-UHFFFAOYSA-N
66459,C8H15NO3,tertiary,O[C@H]1[C@H]2[C@@H](O)CCCN2C[C@H]1O,8,base,pKAH1,9.47,chembl,FXUAIOOAOAVCGD-LXGUWJNJSA-N
66482,C13H15NO,tertiary,CN1CCCC1c1cc2ccccc2o1,1,base,pKAH1,8.86,chembl,UFURGWJSEGJTTD-UHFFFAOYSA-N
66523,C10H13N3O7,primary,NC(C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0,base,pKAH1,8.19,chembl,OTBZTPBBZITZBP-XUQKIGAKSA-N
66528,C13H17N3O2,primary,CCC1(c2ccc(N)cc2)CC(N)C(=O)NC1=O,12,base,pKAH1,6.54,chembl,INRQAACYWIXGBF-UHFFFAOYSA-N
66544,C10H18N4O,primary,N#C[C@@H]1CCCCN1C(=O)C(N)CCN,14,base,pKAH1,9.66,chembl,QDTZVUPUBDCGCD-IENPIDJESA-N
66580,C13H17N,tertiary,CN1CCC/C(=C/c2ccccc2)C1,1,base,pKAH1,8.5,chembl,NYDDSDLUMCFLRY-RAXLEYEMSA-N
66586,C10H22N2O3,primary,NCCCC[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,0,base,pKAH1,10.24,chembl,ABJSDMRXSVDIMB-JLIMGVALSA-N
66602,C6H13NO3,secondary,C[C@@H]1NC[C@H](O)[C@H](O)[C@H]1O,2,base,pKAH1,8.62,chembl,VYOCYWDJTQRZLC-BXKVDMCESA-N
66612,C13H14N4O3,secondary,O=C(Cn1cnc2cccnc2c1=O)[C@@H]1NCC[C@H]1O,15,base,pKAH1,8.61,chembl,JDJTYICDKRKXBM-BXKDBHETSA-N
66620,C13H20N2O2,primary,COc1ccc(CNC(=O)[C@H](N)C(C)C)cc1,11,base,pKAH1,8.51,chembl,XFIGDNDEWOITCP-GFCCVEGCSA-N
66641,C13H20N6O7,primary,NCC(O)Cn1c(=O)n(C2OC(CO)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c21,0,base,pKAH1,8.72,chembl,AVYQORDLCKSGSB-DKOOZZDZSA-N
66654,C10H12N2,secondary,C1=CC[C@H](c2cccnc2)NC1,10,base,pKAH1,8.52,chembl,SOPPBXUYQGUQHE-SNVBAGLBSA-N
66658,C13H32N4O2,secondary,CCNC[C@H](O)CNCCCNC[C@@H](O)CNCC,11,base,pKAH1,10.15,chembl,IGWCSSDHSMRHNW-STQMWFEESA-N
66661,C13H20N2O,tertiary,CCCCC#CCO/N=C1\CN2CCC1C2,11,base,pKAH1,7.08,chembl,BRXMKNHBQUZYNH-BUHFOSPRSA-N
66664,C11H22N4O3,primary,CC(=O)N[C@@H](CCCN)C(=O)NC(C)(C)C(N)=O,8,base,pKAH1,9.6,chembl,XBCYIRCOIWJBTN-QMMMGPOBSA-N
66683,C13H19N5,secondary,CCc1cnn2c(N)cc(C3CCCNC3)nc12,14,base,pKAH1,9.67,chembl,WBFNTXRPIPRJPF-UHFFFAOYSA-N
66710,C13H16N2O,secondary,Cc1cc(N2CCNCC2)c2occc2c1,7,base,pKAH1,8.8,chembl,RZCOVSSGXJLXPN-UHFFFAOYSA-N
66719,C9H14N2O3,secondary,CC(CO)N1C(=O)[C@H]2CNC[C@H]2C1=O,9,base,pKAH1,10.12,chembl,SWXYFLHRHRLVRX-DGUCWDHESA-N
66722,C13H17N5O3,tertiary,CN(C)CCCNc1nc(-c2ccc([N+](=O)[O-])cc2)no1,1,base,pKAH1,9.37,chembl,STRDBMOLECXEMI-UHFFFAOYSA-N
66733,C9H17NO3,tertiary,C[C@@H]1C[C@H](O)[C@H]2[C@@H](O)[C@@H](O)CN2C1,11,base,pKAH1,9.75,chembl,LPPRKLJRXQSTSW-QVWMKHDWSA-N
66743,C11H15NO2,tertiary,CN(C)CC1Cc2c1ccc(O)c2O,1,base,pKAH1,9.07,chembl,HAWYTPSISSBBQN-UHFFFAOYSA-N
66752,C11H14N2,tertiary,c1cc2c(cn1)[C@@H]1CCCN1CC2,10,base,pKAH1,9.26,chembl,FDWOQIUEMPLHRR-NSHDSACASA-N
66763,C12H15N,secondary,CN[C@H]1CC2C[C@@H]1c1ccccc12,1,base,pKAH1,10.3,chembl,JZVYSKTUPPXVEN-HXBSPLPWSA-N
66767,C10H17N3O2,primary,NCC1(Cc2noc(=O)[nH]2)CCCCC1,0,base,pKAH1,9.63,chembl,MOEZPHHJIZLEKX-UHFFFAOYSA-N
66783,C10H16N2,tertiary,CN1CCC(C2=CN=CCC2)C1,1,base,pKAH1,9.76,chembl,GWBIBWHPIKQCCD-UHFFFAOYSA-N
66790,C10H21NO4,tertiary,CCN(CC)[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,2,base,pKAH1,8.82,chembl,DIGIVTSJABDTNK-SVSWQMSJSA-N
66798,C10H15N7,tertiary,CN1CCN(c2nc(N)nc3[nH]cnc23)CC1,1,base,pKAH1,7.47,chembl,HZZXEPZFOVOWIN-UHFFFAOYSA-N
66810,C7H15NO5,secondary,OCC(O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,5,base,pKAH1,8.58,chembl,ZJRUOSSQTZGFJV-UHEPRFFZSA-N
66813,C12H25NO2,primary,CCCCCCCCCC(=O)OCCN,14,base,pKAH1,9.23,chembl,PESNDQQWLWAXDE-UHFFFAOYSA-N
66818,C6H9N5O,primary,CN1c2[nH]cnc2C(=O)NC1N,5,base,pKAH1,5.84,chembl,HMKCIYJVOHPNLC-UHFFFAOYSA-N
66834,C8H12N4,tertiary,CN1CC=C(n2nccn2)CC1,1,base,pKAH1,8.09,chembl,XQMQXLKQUVVGIA-UHFFFAOYSA-N
66840,C10H13N3O3,primary,C[C@H](N)C(=O)NCc1cccc([N+](=O)[O-])c1,2,base,pKAH1,8.39,chembl,KQXYOMCEWZXKAE-ZETCQYMHSA-N
66847,C13H19NO5,primary,N[C@H](c1ccccc1)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,base,pKAH1,8.2,chembl,ZJXZPWPIYMPGCZ-JOLBHGKHSA-N
66885,C10H16N2O3,secondary,O[C@H]1[C@@H](O)CN[C@@H]1CNCc1ccco1,5,base,pKAH1,9.13,chembl,PZXVNBNMCOTOGT-KXUCPTDWSA-N
66890,C9H14N2O2,secondary,CCOc1noc2c1CNCCC2,9,base,pKAH1,7.87,chembl,JGSYDDJSPMMTRM-UHFFFAOYSA-N
66902,C13H15NO,tertiary,C#CCN(C)C1CCc2c(O)cccc21,3,base,pKAH1,7.93,chembl,CVBIGHLFBOZQTD-UHFFFAOYSA-N
66904,C13H14N2O5,secondary,O=C(O)c1ccccc1C(=O)N1CCNC(C(=O)O)C1,14,base,pKAH1,7.85,chembl,OULZFAUIBJXBBA-UHFFFAOYSA-N
66908,C11H19N5O2,secondary,O=C(O)[C@@H]1C[C@H](CCCCc2nn[nH]n2)CCN1,17,base,pKAH1,8.18,chembl,FXPPVZICKBRICG-BDAKNGLRSA-N
66939,C12H14N2O,secondary,O=C1c2ccccc2C[C@@H]2CNCCN12,11,base,pKAH1,7.6,chembl,AUEGWMBCKGVNGW-SNVBAGLBSA-N
66940,C13H20N2O,tertiary,COc1ccc2c(c1)NCC2CCN(C)C,13,base,pKAH1,9.63,chembl,LXNRROOOBKJXCF-UHFFFAOYSA-N
66943,C12H16N6O4,primary,NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2N)c2ncnc(N)c12,14,base,pKAH1,8.35,chembl,HYORTPMDTQQBTL-ADVRJHOBSA-N
66970,C13H20N4O,tertiary,CCNC(=O)c1cccnc1N1CCN(C)CC1,14,base,pKAH1,7.3,chembl,KCRYVRIFQJRTDD-UHFFFAOYSA-N
66974,C13H19NO,tertiary,COc1cccc2c1CCC(N(C)C)C2,11,base,pKAH1,9.62,chembl,PBACHGGJZAASIQ-UHFFFAOYSA-N
67008,C9H10N2,secondary,CNCC#Cc1cccnc1,1,base,pKAH1,8.57,chembl,NTEDXDYFBMNKGE-UHFFFAOYSA-N
67009,C12H17N3O,secondary,C=C[C@@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1,15,base,pKAH1,9.23,chembl,VBZXBTXZTPKZQC-VWYCJHECSA-N
67012,C12H15NO,secondary,CNC1(C)C(=O)CCc2ccccc21,1,base,pKAH1,7.71,chembl,PTNOGWBHGGVQAY-UHFFFAOYSA-N
67023,C13H17N5O,tertiary,CN1CCN(Cc2nccc3c(=O)[nH]cnc23)CC1,1,base,pKAH1,7.34,chembl,DTTVPSIXIYXSPM-UHFFFAOYSA-N
67032,C13H19NO3,secondary,CC(C)NC1CCc2cc(O)c(O)cc2[C@H]1O,3,base,pKAH1,9.16,chembl,OCSSSNKRNYLNAI-JLOHTSLTSA-N
67037,C12H16N4O,secondary,CNC(C)(C)c1nc2c(C(N)=O)cccc2[nH]1,1,base,pKAH1,8.47,chembl,BLFXWOOHLAQKGB-UHFFFAOYSA-N
67048,C9H15N3,secondary,CCNC1CCc2n[nH]cc2C1,2,base,pKAH1,10.17,chembl,DDFOVLJCDZCIIF-UHFFFAOYSA-N
67078,C13H24N2O2,primary,CO[C@@H]1CCC[C@H]([C@H](N)C(=O)N2CCCC2)C1,8,base,pKAH1,8.49,chembl,DRISAAKHTOXJHO-TUAOUCFPSA-N
67086,C13H16N4,secondary,c1ccc(Cc2nnc3n2CCNCC3)cc1,12,base,pKAH1,8.95,chembl,KFTASHNEWORFNQ-UHFFFAOYSA-N
67089,C12H18N4O5,primary,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCC(=O)O,15,base,pKAH1,8.46,chembl,LVMKBISRUURZQP-IUCAKERBSA-N
67094,C9H13NO3,primary,C[C@@H](N)[C@@H](O)c1ccc(O)c(O)c1,2,base,pKAH1,8.96,chembl,GEFQWZLICWMTKF-MLUIRONXSA-N
67099,C13H19NO2,primary,C[C@]1(c2ccccc2)OCC[C@H](CCN)O1,14,base,pKAH1,10.13,chembl,XYKWPPPIKRYRLF-STQMWFEESA-N
67133,C10H21NO,primary,CC(C)(C)C1CCC(O)C(N)C1,10,base,pKAH1,9.87,chembl,DAHQBACSMLOZBJ-UHFFFAOYSA-N
67137,C10H14N2O2,tertiary,COc1cnc(C2=CCCN(C)C2)o1,10,base,pKAH1,7.55,chembl,KAWMAYOTFSSNTA-UHFFFAOYSA-N
67200,C11H16N2O,tertiary,COc1ccncc1C1CCCN1C,12,base,pKAH1,7.83,chembl,BMUIGBRHRHUIOZ-UHFFFAOYSA-N
67227,C10H15N3O,tertiary,CN1CCCC1COc1cnccn1,1,base,pKAH1,8.44,chembl,BELUKKYRXNKAEK-UHFFFAOYSA-N
67232,C12H23N5,tertiary,CCCNc1nc(C)cc(NCCN(C)C)n1,13,base,pKAH1,8.84,chembl,XYBXETIWMNBABG-UHFFFAOYSA-N
67238,C6H11NO3,primary,[11CH3]C(N)C(=O)CCC(=O)O,2,base,pKAH1,8.08,chembl,YZZOORLJNXWXPV-BJUDXGSMSA-N
67239,C10H16N2,tertiary,C#CCN(C)CCN(C)CC#C,3,base,pKAH1,8.16,chembl,YXKZIWQESLWWRC-UHFFFAOYSA-N
67257,C11H14N2,secondary,c1cncc([C@H]2C[C@@H]3CC[C@H]2N3)c1,11,base,pKAH1,10.57,chembl,GYACOUGJSVTBRX-HBNTYKKESA-N
67301,C12H26N2O2,primary,CCCCCCCNC[C@@H]1OC[C@H](N)[C@H]1O,7,base,pKAH1,9.74,chembl,OZYCNVYWUSEPNG-SDDRHHMPSA-N
67309,C6H8N2O4,primary,Cc1onc(O)c1[C@@H](N)C(=O)O,8,base,pKAH1,7.5,chembl,XIHYCWZNHQMZSX-SCSAIBSYSA-N
67313,C10H18N4O,primary,N#C[C@@H]1CCCCN1C(=O)[C@@H](N)CCN,14,base,pKAH1,9.66,chembl,QDTZVUPUBDCGCD-IUCAKERBSA-N
67335,C11H14N2,tertiary,CN(C)CCC#Cc1cccnc1,1,base,pKAH1,8.97,chembl,SGURIVLPISZAAK-UHFFFAOYSA-N
67346,C12H18N2O2,tertiary,CN1CCC[C@H]1COc1ccc(CO)nc1,1,base,pKAH1,8.69,chembl,IQFQICCQQUXBPA-NSHDSACASA-N
67409,C13H22N4O4,primary,CCC(CC)C(=O)N1N=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,8,base,pKAH1,7.96,chembl,TWIKMSBUPNVIPQ-ONGXEEELSA-N
67418,C8H12N2O,tertiary,Cc1cc([C@@H]2CCN2C)on1,7,base,pKAH1,7.08,chembl,GOGNQFCSONPHIS-ZETCQYMHSA-N
67425,C13H16N2O,tertiary,CN1CCN2C(=O)c3ccccc3C[C@@H]2C1,1,base,pKAH1,7.06,chembl,QDYRRVYBEFMEOR-LLVKDONJSA-N
67431,C12H17NO2,secondary,C=C[C@@H](O)[C@@H](O)CNCc1ccccc1,7,base,pKAH1,8.63,chembl,QJEKMCOJIRPBSP-NEPJUHHUSA-N
67442,C6H14N2O3,primary,NC[C@@H]1NC[C@H](O)[C@H](O)[C@H]1O,3,base,pKAH1,8.83,chembl,BZJDIVJXNTYEOB-BXKVDMCESA-N
67449,C13H16N2O3,tertiary,CN(C)CC1CC(c2ccc(C(=O)O)cc2)=NO1,1,base,pKAH1,8.13,chembl,TWTCNNYIUGLZRP-UHFFFAOYSA-N
67502,C11H20N2O2,secondary,CC(C)(C)OC1=NO[C@H]([C@@H]2CCCN2)C1,13,base,pKAH1,9.97,chembl,LAUIYVZDKSCUAB-IUCAKERBSA-N
67542,C12H15N5O3,secondary,Cn1cc([N+](=O)[O-])cc1-c1nnc(C2CCCNC2)o1,17,base,pKAH1,9.34,chembl,DGKKOUQYGMAQNF-UHFFFAOYSA-N
67553,C12H20N2O2,tertiary,CCc1[nH]cc(CN(CC)CC)c(=O)c1O,7,base,pKAH1,8.33,chembl,ILXKUJKKUPBEAV-UHFFFAOYSA-N
67588,C12H15N,primary,N[C@@H]1C2CCC1c1ccccc1C2,0,base,pKAH1,10.11,chembl,GDDWBLFOFAOCHQ-QEWOUOOISA-N
67595,C13H23N3O,primary,N[C@@H](COCC1CCCCC1)Cc1c[nH]cn1,0,base,pKAH1,9.11,chembl,VAIZALGZSSOISU-GFCCVEGCSA-N
67603,C12H15N3O,secondary,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@H]1NC[C@@H]2C[C@@H]21,11,base,pKAH1,9.69,chembl,VBOULAMEOZIRIN-UPLHKLGHSA-N
67619,C12H12N2,tertiary,C#CCN(C)Cc1ccc(C#N)cc1,3,base,pKAH1,7.72,chembl,RYWMCEUOSADSTL-UHFFFAOYSA-N
67640,C13H19NO3,secondary,CN[C@@]1(C)c2cc(OC)ccc2OC[C@H]1CO,1,base,pKAH1,8.5,chembl,BPROBLMILGUKPM-NOZJJQNGSA-N
