ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,predicted_pka_value,linear_predicted_pka
13764,C11H17N,secondary,C=C1CC23CCCC2(CNC3)C1,9,base,pKAH1,11.24,chembl,GGEMOKIUKBLHJR-UHFFFAOYSA-N,9.774202193004502,9.890962175577284
81114,C12H17NO,secondary,CNC1CCCc2cc(OC)ccc21,1,base,pKAH1,9.52,chembl,YQEXNIMCMNITTJ-UHFFFAOYSA-N,8.80997367266772,8.779640648229572
103035,C9H13NO3,secondary,COC(=O)C1CC2NC1CCC2=O,7,base,pKAH1,8.29,chembl,PQCAJUWDCABIFS-UHFFFAOYSA-N,8.456708577017778,8.372484981936683
47765,C13H18N4O3,secondary,N#Cc1ccccc1OCC(O)CNCCNC(N)=O,13,base,pKAH1,8.79,chembl,WFVSAHKXHUCKET-UHFFFAOYSA-N,8.544189807510886,8.473311469263464
25865,C12H13N3O2,primary,NC1CCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,0,base,pKAH1,9.03,chembl,AINZTKBCWTUYEF-UHFFFAOYSA-N,8.673008144096682,8.62178103591237
72986,C8H12N2,tertiary,CN(C)Cc1ccccn1,1,base,pKAH1,7.9,chembl,HRUBXJBPLLZTAN-UHFFFAOYSA-N,8.545208023593808,8.474485014153059
56692,C13H23N3,secondary,CCCN[C@@H]1Cc2c[nH]nc2C[C@H]1CCC,3,base,pKAH1,10.49,chembl,BQIVIUYIAFYMIV-ZYHUDNBSSA-N,9.433350589788652,9.498113679297118
71141,C7H15NO5,primary,NC[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,base,pKAH1,8.8,chembl,CGHLMFMBMIQDFZ-NYMZXIIRSA-N,9.163254825109657,9.18681482077718
69915,C9H12N6O,primary,NC1=NC(N)c2c(ncn2CC#CCO)N1,15,base,pKAH1,7.18,chembl,WPRBMPPUZCNCAX-UHFFFAOYSA-N,8.4581884395652,8.374190597433195
6028,C5H12N2O,primary,CCNC(=O)[C@@H](C)N,7,base,pKAH1,8.39,chembl,SKPCTMWFLGENTL-SCSAIBSYSA-N,8.756410179182097,8.717906046799477
105183,C10H14N4O2,secondary,O=c1[nH]cnc2c(CNCCCO)c[nH]c12,8,base,pKAH1,8.51,chembl,MUFJUYIJQHSIBI-UHFFFAOYSA-N,8.435283474086257,8.347791480747643
4790,C6H13NO2,secondary,CC[C@H]1NC[C@@H](O)[C@@H]1O,3,base,pKAH1,10.09,chembl,DPKVFORGPDPGQG-HSUXUTPPSA-N,9.03058801564134,9.03390969692212
79561,C10H20N2O,primary,CC(C)C[C@H](N)C(=O)N1CCCC1,5,base,pKAH1,8.43,chembl,SDPYMZWEYMJMGO-VIFPVBQESA-N,8.692250326072898,8.643958611676092
126825,C10H26N4,primary,NCCCNCCCCNCCCN,9,base,pKAH1,10.8,chembl,PFNFFQXMRSDOHW-UHFFFAOYSA-N,10.368347577875959,10.57574440578068
125966,C11H19N5,primary,CC(C)c1cc(N2CC[C@@H](N)C2)nc(N)n1,10,base,pKAH1,9.83,chembl,COOGVHJHSCBOQT-MRVPVSSYSA-N,9.729064774165586,9.838939046011404
99300,C8H11NO2,primary,NCCc1cc(O)ccc1O,0,base,pKAH1,9.22,chembl,XYMGUIWNLBMCIF-UHFFFAOYSA-N,8.539465731843286,8.467866736116191
2432,C6H13NO4,secondary,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,3,base,pKAH1,8.06,chembl,LXBIFEVIBLOUGU-UNTFVMJOSA-N,8.63535352736108,8.578382209493414
88493,C12H23NO,tertiary,CC(C)(C)[C@@H](O)[C@@H]1CC2CCN1CC2,11,base,pKAH1,9.93,chembl,NIYKEYPULGWIQY-QWRGUYRKSA-N,9.479030722544325,9.550762313757494
5217,C11H14N2,primary,C[C@H](N)Cc1c[nH]c2ccccc12,2,base,pKAH1,9.96,chembl,QSQQQURBVYWZKJ-QMMMGPOBSA-N,9.653832271091384,9.752229828788279
24880,C5H10N2O3,primary,COC(=O)CNC(=O)CN,9,base,pKAH1,8.14,chembl,XXNZVJWJWMVONK-UHFFFAOYSA-N,8.528644004551317,8.455394154929264
31016,C9H19N5,primary,CN1C[C@@H]2[C@@H](N)N=C(N)N[C@@H]2C1(C)C,6,base,pKAH1,11.26,chembl,KDNBZCWCBFGCLL-ACZMJKKPSA-N,10.15630318631591,10.331352654111976
3037,C13H16N2O,primary,COc1ccc2[nH]c3c(c2c1)CC(N)CC3,13,base,pKAH1,10.0,chembl,ZQOUZQXHFNHWPT-UHFFFAOYSA-N,9.847582618497343,9.975536780887285
115976,C10H20N2O,primary,CCCCC(N)C(=O)N1CCCC1,5,base,pKAH1,8.43,chembl,IZWPGYBNYFIMCH-UHFFFAOYSA-N,8.727963858622399,8.685120241624594
12089,C11H15N,secondary,c1ccc(C2CCNCC2)cc1,7,base,pKAH1,10.07,chembl,UTBULQCHEUWJNV-UHFFFAOYSA-N,9.885792580676755,10.019575670666537
87903,C9H16N2O,tertiary,CN(C)CCCNc1ccco1,1,base,pKAH1,9.4,chembl,WVTOKHYANCLMTI-UHFFFAOYSA-N,9.005992479178897,9.005562112743803
20158,C11H17N,secondary,Cc1ccc(CNC(C)C)cc1,6,base,pKAH1,9.62,chembl,OOCHMURHBNXLEJ-UHFFFAOYSA-N,9.347504741105263,9.399172051183937
53462,C13H19NO,secondary,COc1ccc2c(c1)CCC2NC(C)C,11,base,pKAH1,9.61,chembl,XWRFGUJJTUYOPT-UHFFFAOYSA-N,8.836899595926122,8.810674119579623
8115,C13H18N2O,tertiary,COc1cccc2[nH]cc(CCN(C)C)c12,12,base,pKAH1,9.54,chembl,HFYHBTWTJDAYGW-UHFFFAOYSA-N,9.159110269526414,9.182038013470818
6339,C12H18N2O2,secondary,COc1cccc(N2CCNCC2)c1OC,10,base,pKAH1,8.83,chembl,CHCSADXLBWHWOY-UHFFFAOYSA-N,9.51192400822707,9.588673468336975
16282,C9H12N2O,primary,CC(N)C(=O)Nc1ccccc1,2,base,pKAH1,8.23,chembl,RUBYQYMLYZMHQR-UHFFFAOYSA-N,8.632454491628579,8.575040926021575
27725,C10H14N2O,tertiary,c1coc(C2CN3CCC2CC3)n1,6,base,pKAH1,9.39,chembl,DJXKLIXZWHSPLE-UHFFFAOYSA-N,9.07001727706813,9.079353889980947
40002,C13H24N2O4,secondary,O=C(NC[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O)C1CCCCC1,5,base,pKAH1,8.67,chembl,WDLVELQAOUGGPM-QCNOEVLYSA-N,8.7753978656628,8.739790303794036
118236,C9H19N3O,primary,NCCC[C@H](N)C(=O)N1CCCC1,0,base,pKAH1,9.92,chembl,FRTHWUXWVSZWGG-QMMMGPOBSA-N,8.652340161284325,8.597960153474459
23066,C10H11N3,primary,NCc1ccc2ccnc(N)c2c1,0,base,pKAH1,9.16,chembl,AFXVXXUGDMGQAM-UHFFFAOYSA-N,9.138426086673283,9.158198459676814
7440,C10H14N2O,tertiary,CN1CC[C@H]1COc1cccnc1,1,base,pKAH1,7.8,chembl,WPIIPCGOWUPPLZ-VIFPVBQESA-N,8.57549411448666,8.509391246522828
3828,C9H20N2O2,tertiary,CCCOC(=O)NCCCN(C)C,10,base,pKAH1,9.3,chembl,WZZLDXDUQPOXNW-UHFFFAOYSA-N,8.77666385704849,8.74124942209502
115256,C11H14N4O3,secondary,C[C@H]1N[C@@H](c2c[nH]c3c(O)ncnc23)C(O)[C@H]1O,2,base,pKAH1,8.99,chembl,CFVVSIWCKPPLIN-IPUOHLHVSA-N,9.039138181558107,9.043764190172721
4891,C9H13NO2,primary,C[C@H](N)[C@H](O)c1ccc(O)cc1,2,base,pKAH1,9.13,chembl,JAYBQRKXEFDRER-RCOVLWMOSA-N,8.616625915008855,8.55679770092113
79006,C11H15N,primary,NC1C2C3CC4C1C1C2CC3C41,0,base,pKAH1,10.51,chembl,QJVKRKOJYPDHKU-UHFFFAOYSA-N,10.245723502051959,10.434414034027384
1145,C12H20N2,secondary,C=C=CCNCCCCNCC=C=C,9,base,pKAH1,9.81,chembl,IKSQCMLJDHRWOA-UHFFFAOYSA-N,8.768872757066982,8.732269790245773
38424,C13H26N4,tertiary,CC(C)N1CCN(C(C)C)C(C2=NCCN2)C1,12,base,pKAH1,9.04,chembl,UBLHYKNVKKEDSV-UHFFFAOYSA-N,10.101079235282786,10.267704292428096
58692,C6H12N2O,primary,NCC(=O)N1CCCC1,0,base,pKAH1,8.13,chembl,SJNAQBNIUKINQH-UHFFFAOYSA-N,9.233740644235777,9.268053247680623
26247,C12H14N4O,secondary,O=c1cc(N2CCNCC2)nc2ccccn12,7,base,pKAH1,8.93,chembl,YMZVMQZXOZLAIX-UHFFFAOYSA-N,8.869746650195966,8.848531990146745
20132,C11H12N2O2,primary,NCCc1ccc(O)c2nc(O)ccc12,0,base,pKAH1,9.93,chembl,PEVDMDONEZKZDY-UHFFFAOYSA-N,9.510562752527964,9.587104553156877
1037,C12H21N3,secondary,c1nc(CCCCNC2CCCC2)c[nH]1,7,base,pKAH1,10.87,chembl,AVZAABIFUPTQRO-UHFFFAOYSA-N,10.385836106666757,10.595900808663336
27247,C12H15NO3,primary,COc1ccc(C2CC(CN)OC2=O)cc1,10,base,pKAH1,9.26,chembl,ZQPKBRYJALEZGX-UHFFFAOYSA-N,8.722463437405388,8.678780731457637
40377,C13H18N2O2,secondary,CCCN[C@H]1COc2cccc(C(N)=O)c2C1,3,base,pKAH1,9.25,chembl,KARBJGIUTPWBET-SECBINFHSA-N,8.613613231669165,8.553325432905961
79594,C8H11N3O,primary,NC[C@H]1C=C[C@H](c2c[nH]cn2)O1,0,base,pKAH1,9.43,chembl,DCDBUDNURLZBED-HTRCEHHLSA-N,9.38213910444479,9.439089884719658
23448,C12H16N2O3,primary,N[C@@H](Cc1ccccc1)C(=O)NCCC(=O)O,0,base,pKAH1,8.01,chembl,DJOQXEVNENIIIV-JTQLQIEISA-N,8.271396202260197,8.158903214743054
55641,C13H13N,primary,NCc1ccc(-c2ccccc2)cc1,0,base,pKAH1,9.27,chembl,RMSPOVPGDBDYKH-UHFFFAOYSA-N,9.41940717172247,9.482043193582442
35898,C9H20N2,secondary,CNCCN1CCC(C)CC1,4,base,pKAH1,9.97,chembl,OUCLILLLTYQVKW-UHFFFAOYSA-N,10.469221106270105,10.692006185306536
67,C12H13N,primary,CC(N)c1cccc2ccccc12,2,base,pKAH1,9.68,chembl,RTCUCQWIICFPOD-UHFFFAOYSA-N,9.324004158439612,9.372086455943059
59991,C12H14N4,secondary,N#Cc1cncc(N2CC[C@H]3CN[C@H]3C2)c1,12,base,pKAH1,9.84,chembl,DHAPEAFRILEWCS-JQWIXIFHSA-N,9.635517098847108,9.731120678039414
10193,C12H19N5,secondary,N=C(NCCN1CCNCC1)c1ccncc1,0,base,pKAH1,10.32,chembl,SXMXZYNUOOJXPL-UHFFFAOYSA-N,9.605710298743931,9.696766852242558
97279,C9H19NO5,secondary,OCCC[C@H]1N[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,5,base,pKAH1,8.05,chembl,KHMSKOTZVYFFSP-XGQMLPDNSA-N,8.494582630567578,8.416136720243605
34727,C13H29N,secondary,CCCCCCCCCCCCNC,12,base,pKAH1,10.54,chembl,OMEMQVZNTDHENJ-UHFFFAOYSA-N,10.099310383546557,10.265665602458139
75026,C12H19N3O,tertiary,COc1ccc(N)cc1N1CCN(C)CC1,9,base,pKAH1,7.57,chembl,NGRRREPRVBZRID-UHFFFAOYSA-N,8.647899136587544,8.592841650707818
6826,C10H13NO,secondary,CN[C@@H](C)C(=O)c1ccccc1,1,base,pKAH1,8.02,chembl,LPLLVINFLBSFRP-QMMMGPOBSA-N,8.627680203091295,8.569538320034148
80116,C9H17NO4,tertiary,C[C@@H]1C[C@H](O)[C@@H]2[C@H](O)[C@H](O)[C@@H](CO)N21,13,base,pKAH1,9.01,chembl,PIBHCJDPQRCONN-MWRHRVLASA-N,8.53870425644709,8.466989097690766
36916,C10H14N6O3,secondary,Nc1ncnc2c(C3N[C@H](CO)[C@H](O)[C@@H]3O)n[nH]c12,8,base,pKAH1,7.36,chembl,OIHSRNHBGQHPCR-RTXFSHKZSA-N,7.819513607896341,7.6380859558064635
31411,C11H17N3O,secondary,CCOc1cccc(N2CCNCC2)n1,11,base,pKAH1,8.78,chembl,IGBPLIGXKQSNKV-UHFFFAOYSA-N,9.32100895884903,9.368634338821948
18533,C7H13NO,tertiary,CC1=CC(O)CN(C)C1,6,base,pKAH1,8.88,chembl,KAYNRPBUUNUSJY-UHFFFAOYSA-N,8.95957706320241,8.952066027648279
110950,C9H15NO2,tertiary,CN1CC2=C(C[C@H](O)[C@@H](O)C2)C1,1,base,pKAH1,8.5,chembl,XBNSTTFOWASKBN-IUCAKERBSA-N,8.922801922451658,8.909680841226622
92364,C11H18N2,primary,Cc1cc(N)ccc1CC(C)(C)N,12,base,pKAH1,10.34,chembl,LRTDFULROZJLRX-UHFFFAOYSA-N,9.953966525976748,10.09814954752059
2575,C12H15N3,secondary,c1cc(N2CCNCC2)c2cc[nH]c2c1,6,base,pKAH1,8.85,chembl,YZKSXUIOKWQABW-UHFFFAOYSA-N,9.708219384372237,9.814913693167442
8548,C5H13NO,tertiary,COCCN(C)C,4,base,pKAH1,8.87,chembl,HMVFITKXZCNKSS-UHFFFAOYSA-N,8.811796232245214,8.781741239168985
45611,C10H13NO2,primary,N[C@@H]1CCOc2ccccc2[C@@H]1O,0,base,pKAH1,9.08,chembl,YRMMRFYPKHSIDT-SCZZXKLOSA-N,8.643207205983604,8.587433966351876
84392,C9H15NO2,tertiary,C[C@@H]1OCC2(CN3CCC2C3)O1,6,base,pKAH1,9.41,chembl,BKWTWVOXJHEHBQ-AFPNSQJFSA-N,9.078214783729337,9.088801925826218
24773,C13H15N3O,primary,NC(=O)c1ccc2[nH]c3c(c2c1)CC(N)CC3,14,base,pKAH1,9.95,chembl,PMQBOSGFSARWCB-UHFFFAOYSA-N,9.891573273581411,10.02623820795146
122468,C12H24N2O9,primary,N[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1N[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,11,base,pKAH1,8.07,chembl,YAMUKFKFLZFMRM-HYZBFWHLSA-N,8.325309595170237,8.22104109273525
18372,C6H12N2O3,primary,NCC(=O)NCCCC(=O)O,0,base,pKAH1,8.14,chembl,FNSFAHRUVVKKMM-UHFFFAOYSA-N,8.317698984424556,8.212269483744691
1897,C13H27N,secondary,CCNC1(C)CC(C)(C)CC(C)(C)C1,2,base,pKAH1,10.93,chembl,JVUYSNBGWFWRLJ-UHFFFAOYSA-N,10.054324659977233,10.21381730926677
66542,C10H15NO,tertiary,CC(=O)/C=C1\CN2CCC1CC2,6,base,pKAH1,7.82,chembl,XVFBZAKFUWQJMY-UXBLZVDNSA-N,8.715909797658941,8.67122733433331
46929,C10H17N3O5,primary,CNC(=O)[C@@H]1OC(C(O)O)=C[C@H](N)[C@H]1NC(C)=O,12,base,pKAH1,7.91,chembl,BYPNLSIVLZHYFY-UIISKDMLSA-N,8.521521230174045,8.447184801717913
81877,C8H13NO,tertiary,CC(=O)C1=CCCN(C)C1,7,base,pKAH1,8.26,chembl,HYBZNNIIQAYWEF-UHFFFAOYSA-N,8.50975899203947,8.433628234811785
117506,C11H17N3O3,tertiary,Nc1ncccc1CN1C[C@H](O)[C@H](O)[C@H]1CO,2,base,pKAH1,7.14,chembl,ZJGRAWCAEZCUHC-KXUCPTDWSA-N,8.38032676517113,8.284451128951963
24317,C12H29N3,secondary,CCCNCCCNCCCNCCC,11,base,pKAH1,10.77,chembl,WKDPBOLUJMSNID-UHFFFAOYSA-N,10.40118675437046,10.61359319681827
3389,C11H14N4O,primary,CC(C)(N)c1nc2c(C(N)=O)cccc2[nH]1,3,base,pKAH1,8.36,chembl,PUFLZOQOLMEQIG-UHFFFAOYSA-N,8.665251789532094,8.612841449891459
52498,C10H14N2O,primary,C[C@H](N)C(=O)NCc1ccccc1,2,base,pKAH1,8.39,chembl,VRHPVAHXPQMOJZ-QMMMGPOBSA-N,8.79035216300758,8.757025878364894
57624,C12H14N4O3,primary,COc1ccc(-c2nnc(CNC(=O)CN)o2)cc1,15,base,pKAH1,8.14,chembl,JZXOULCOAYFCSO-UHFFFAOYSA-N,8.530541078829899,8.45758062778326
86048,C10H14N4O,tertiary,COc1nncc([C@H]2CN3CC[C@H]2C3)n1,9,base,pKAH1,8.55,chembl,KCSYXOJVCGWJOV-YUMQZZPRSA-N,9.227354115436006,9.260692454268566
51172,C12H19NO3,primary,COc1cc(CC(C)N)cc(OC)c1OC,8,base,pKAH1,10.0,chembl,WGTASENVNYJZBK-UHFFFAOYSA-N,9.75329858869478,9.866869727595722
74750,C8H13N3,secondary,C[C@@H]1NCC[C@H]1c1c[nH]cn1,2,base,pKAH1,10.8,chembl,FLOJCNYYPGNYBP-NKWVEPMBSA-N,10.04332737912601,10.201142393834912
4638,C11H17N3O,secondary,COc1cncc(N2CCCNCC2)c1,11,base,pKAH1,9.62,chembl,CLRANNZHQRADST-UHFFFAOYSA-N,9.220645029522863,9.25295989767348
6716,C11H17NO2,primary,COc1cc(CCN)cc(OC)c1C,7,base,pKAH1,9.77,chembl,LLHRMWHYJGLIEV-UHFFFAOYSA-N,9.82447832493485,9.948907928630154
126919,C10H15N,secondary,CN[C@@H](C)Cc1ccccc1,1,base,pKAH1,10.21,chembl,MYWUZJCMWCOHBA-VIFPVBQESA-N,9.821700656304335,9.94570652680494
112640,C6H13N3,secondary,N=C(N)C1CCCCN1,0,base,pKAH1,11.36,chembl,VUFZBKQYVPXHGQ-UHFFFAOYSA-N,10.41607486304509,10.630752485641036
89836,C12H18N2,tertiary,C[C@@H]1CCCN1CCc1cccnc1,5,base,pKAH1,9.52,chembl,WJLLZUXQRCOTAJ-LLVKDONJSA-N,8.991613356715588,8.988989455950513
118396,C12H15NO3,primary,COc1ccc(OC)c2c1C1C[C@@H](N)C2O1,13,base,pKAH1,9.11,chembl,RHPOKPZQQSMKKC-NVSUNWHKSA-N,9.114802156472727,9.13097070024146
6057,C12H17NO2,secondary,CC[C@H](Cc1ccc2c(c1)OCO2)NC,13,base,pKAH1,10.28,chembl,USWVWJSAJAEEHQ-SNVBAGLBSA-N,9.732808221016207,9.843253555470348
20741,C10H11NO2,tertiary,CN1C[C@]23C[C@H]1C=CC2=CC(=O)O3,1,base,pKAH1,8.07,chembl,ZKSWMTGAIZJCCI-PSASIEDQSA-N,8.365870780630338,8.267789884775555
22492,C7H10N2O,primary,COc1cc(CN)ccn1,6,base,pKAH1,8.99,chembl,UQAHBOKPZNLKRF-UHFFFAOYSA-N,9.12097545453793,9.13808573458228
77737,C13H17N,tertiary,CN1CC[C@@]2(c3ccccc3)C[C@H]2C1,1,base,pKAH1,9.29,chembl,ZXAUMPXSWZIVAQ-STQMWFEESA-N,9.313577151367685,9.360068809523732
54296,C7H15N,primary,NC1CCCCCC1,0,base,pKAH1,10.45,chembl,VXVVUHQULXCUPF-UHFFFAOYSA-N,10.473230416800424,10.69662711593469
43739,C13H17NO4,secondary,Oc1ccc(CNC2C=CC(O)C(O)C2O)cc1,6,base,pKAH1,7.56,chembl,KQZGMQWFCALWMZ-UHFFFAOYSA-N,8.290339520409226,8.180736335019418
27484,C12H17NO2,primary,Cc1ccc([C@@H]2OC[C@@H](N)[C@H](C)O2)cc1,9,base,pKAH1,9.07,chembl,PZTLPZINAMKJJU-MVWJERBFSA-N,9.127178461933392,9.145235010410033
41129,C8H13N3,secondary,c1nc(C[C@H]2CCNC2)c[nH]1,7,base,pKAH1,11.05,chembl,YGGBVTGACIFVRB-SSDOTTSWSA-N,10.431774907016571,10.648847570444916
6119,C12H14N2O,secondary,N#Cc1cccc(OC[C@@H]2CCCN2)c1,13,base,pKAH1,10.49,chembl,MJNATFPQHMITLN-NSHDSACASA-N,8.78365381253061,8.749305694896169
37051,C13H20N4O,primary,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1CCNCC1,15,base,pKAH1,10.06,chembl,BVSOWHKXCNTPHK-RHYQMDGZSA-N,9.748831240053027,9.861720885167776
62498,C10H16N2,tertiary,CCN(C)Cc1ccc(C)nc1,2,base,pKAH1,8.36,chembl,XIPFCWNNUJGUDL-UHFFFAOYSA-N,8.805913787687315,8.77496142802179
53307,C11H14N6O3,secondary,Nc1ncnc2c1ncn2[C@@H]1O[C@@]2(CO)CN[C@@H]1[C@@H]2O,16,base,pKAH1,7.87,chembl,BTFLGXGCFRVEPF-ZGUVBZSNSA-N,8.515217514035857,8.439919454034346
7937,C13H16N2,tertiary,CN1C2C=C(c3cccnc3)CC1CC2,1,base,pKAH1,8.38,chembl,OZAJXVSFXYHSBL-UHFFFAOYSA-N,8.786981865104803,8.75314144170498
116532,C12H16N2,tertiary,CN1C2CCc3ccncc3C1CC2,1,base,pKAH1,9.0,chembl,AKIHOESVDZLTDO-UHFFFAOYSA-N,8.737968369498626,8.696650940077127
62106,C13H21N7O3,primary,NCCCNC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,4,base,pKAH1,9.87,chembl,MSHFOWYMHIZSJV-QYVSTXNMSA-N,8.904281979722418,8.888335682266728
48347,C12H14N2O2,tertiary,O=C1Nc2ccccc2CN2C[C@@H](O)C[C@@H]12,10,base,pKAH1,7.67,chembl,GZOSPHLJCQKNFU-ONGXEEELSA-N,8.532778695266877,8.460159592482928
11476,C12H19N3O3,primary,NC(C(=O)O)c1cnn(O)c1CC1CCCCC1,0,base,pKAH1,7.73,chembl,CARPBCWTCPQWEH-UHFFFAOYSA-N,7.810495010413603,7.62769157178062
6825,C13H21NO3,primary,CCCOc1c(OC)cc(CCN)cc1OC,12,base,pKAH1,9.77,chembl,HYWLMSUAZVDUFW-UHFFFAOYSA-N,9.807391939031762,9.929215015510307
6055,C13H19NO2,tertiary,CCCN1CCO[C@H](c2cccc(O)c2)C1,3,base,pKAH1,7.13,chembl,WYEGTIGJSHGEID-ZDUSSCGKSA-N,8.521687367827735,8.447376283661407
44138,C12H13NO,secondary,CNCc1cccc(-c2ccco2)c1,1,base,pKAH1,9.41,chembl,WMCXJYGZLCREMM-UHFFFAOYSA-N,9.312169592640018,9.358446527790646
49435,C6H16N2,primary,CC(CN)C(C)CN,7,base,pKAH1,10.52,chembl,RMIUJCRSUIITNG-UHFFFAOYSA-N,10.38329819503714,10.592975738756138
90234,C11H15N3,secondary,Cc1cncc(N2C[C@@H]3CN[C@@H]3C2)c1,10,base,pKAH1,9.7,chembl,RQAAEWBMPVGVPB-GXSJLCMTSA-N,9.720191199359988,9.828711807864012
74642,C12H13N3O4,primary,Cc1cccc(-c2onc(O)c2CC(N)C(=O)O)n1,14,base,pKAH1,7.37,chembl,CTTRPAKGWMSJEI-UHFFFAOYSA-N,7.830174137149541,7.650372748202797
18878,C13H17N,tertiary,CN1CC=C(Cc2ccccc2)CC1,1,base,pKAH1,8.8,chembl,ARYZGNSJMRABMB-UHFFFAOYSA-N,9.108254726733604,9.123424460460726
48064,C13H16N2O2,secondary,COc1ccc(N2CCNCC2)c2occc12,9,base,pKAH1,8.8,chembl,RXAVZKRLJGNHLV-UHFFFAOYSA-N,9.522401367384191,9.600749148049287
118126,C11H19NO,tertiary,C[C@@H]1CCC2(CN3CCC2CC3)O1,6,base,pKAH1,8.98,chembl,SFKRAFHGSCEDLN-BFHBGLAWSA-N,9.686607142674692,9.79000450520406
21625,C9H13NO2,secondary,CNCCc1ccc(O)c(O)c1,1,base,pKAH1,10.29,chembl,NGKZFDYBISXGGS-UHFFFAOYSA-N,9.375304072946664,9.431212169547623
8715,C13H17N5,tertiary,CN1CCN(c2nc(N)nc3ccccc23)CC1,4,base,pKAH1,7.65,chembl,GORRKRHEHKVTEB-UHFFFAOYSA-N,8.583447596821337,8.518558032144167
8719,C9H23N3,primary,CCCNCCCNCCCN,3,base,pKAH1,10.62,chembl,IJLQQKIPGHAIFO-UHFFFAOYSA-N,10.510433451153835,10.739505471104232
89952,C6H13NO2,secondary,OC[C@H]1NCCC[C@@H]1O,3,base,pKAH1,9.23,chembl,WRLZCUCTSFUOQY-RITPCOANSA-N,9.048432536677353,9.054476398647145
22156,C7H15NO2,primary,C[C@H](N)C(=O)OC(C)(C)C,2,base,pKAH1,7.34,chembl,TZHVYFBSLOMRCU-YFKPBYRVSA-N,9.046679645849892,9.052456104421697
23788,C6H13NO2,secondary,OC[C@@H]1NCCC[C@@H]1O,3,base,pKAH1,9.23,chembl,WRLZCUCTSFUOQY-WDSKDSINSA-N,8.838299506155918,8.812287586036915
41267,C13H16N2O2,secondary,CN[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,1,base,pKAH1,8.17,chembl,MVBSFUUFESFAGD-NWDGAFQWSA-N,8.590300721143945,8.526456600200051
47830,C10H13N3O2,secondary,O=C(c1cnco1)N1CC2CNCC2C1,11,base,pKAH1,11.17,chembl,CRHHYTWGPWXCHF-UHFFFAOYSA-N,9.43726630081518,9.502626731822398
10143,C13H19NO2,primary,CO[C@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1N,15,base,pKAH1,9.05,chembl,IGSNSHHFXGJMKP-NWDGAFQWSA-N,8.77469828398542,8.738984000970783
54291,C13H17N5O,tertiary,c1cnc(NC2=NC[C@@]3(CN4CCC3CC4)O2)cn1,6,base,pKAH1,8.49,chembl,YKSCVNZMDCSLTN-ZDUSSCGKSA-N,8.836312526355936,8.809997492579242
79181,C10H15N3,tertiary,CN1CCC(=Cc2c[nH]cn2)CC1,1,base,pKAH1,8.2,chembl,QLBRKVWXZLTJGJ-UHFFFAOYSA-N,8.826605285117221,8.798809412230847
113035,C10H16N2O,primary,COc1c(CN)cc(C)cc1CN,12,base,pKAH1,9.06,chembl,WLTUDVRDIXDCEW-UHFFFAOYSA-N,9.783144005702882,9.901268061304197
57782,C12H18N2O,secondary,O=C1CCCN1CC#CC[C@@H]1CCCN1,14,base,pKAH1,10.95,chembl,QUNNKIIZGPBYSY-LLVKDONJSA-N,9.739749207815429,9.851253389418755
55426,C8H12N2O,tertiary,CN(C)Cc1ncccc1O,1,base,pKAH1,8.28,chembl,NUMYETXZBQVFDX-UHFFFAOYSA-N,8.385714434550911,8.290660686995206
103348,C8H13NO,secondary,O[C@H]1CC=C2CCN[C@H]2C1,7,base,pKAH1,10.1,chembl,QCYHIXPXLMQQAK-YUMQZZPRSA-N,9.867991906800803,9.999059504983395
56828,C13H23N3,secondary,c1nc(CCCCCNC2CCCC2)c[nH]1,8,base,pKAH1,10.87,chembl,ZHNRRDSCSQZYAU-UHFFFAOYSA-N,10.367993917093859,10.575336794065992
10795,C11H14N2O2,secondary,CNCCOc1cccc2c1CC(=O)N2,1,base,pKAH1,9.49,chembl,STMJSLDMROVPBX-UHFFFAOYSA-N,8.890731390339239,8.872717951228742
82442,C10H20N2O2,primary,CC[C@H](C)[C@H](N)C(=O)N1CCC(O)C1,5,base,pKAH1,8.5,chembl,ZWNIUMCPTYAQHR-SMOXQLQSSA-N,8.542158821874725,8.470970656881757
45013,C10H20N2O2,tertiary,C1CN(CCN2CCOCC2)CCO1,2,base,pKAH1,7.02,chembl,QRQKCMFVJWNKQI-UHFFFAOYSA-N,8.484604265944427,8.404636156653597
109378,C8H11N3,secondary,C1=C(c2c[nH]cn2)CCNC1,9,base,pKAH1,9.48,chembl,NYMBHXQAMFVNIG-UHFFFAOYSA-N,9.571610028157924,9.657464587280124
